# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 15
# y_centre = 18.25
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.883051872253417969e+00 0.000000000000000000e+00 1.003687381744384766e+02 2.117948532104492188e+01 3.020811080932617188e+01 1.059500694274902344e+02 5.020241737365722656e-01 6.257690906524658203e+00 5.337427616119384766e+00 0.000000000000000000e+00 4.957199096679687500e-03 3.750179052352905273e+00 3.690372628625482321e-03 3.909999999999999940e-10 1.500000000000000000e+01 1.525000000000000000e+01
1.164131474494934082e+01 1.000000000000000000e+00 1.003030776977539062e+02 2.104816436767578125e+01 3.014245033264160156e+01 1.059172153472900391e+02 5.030088424682617188e-01 6.253750801086425781e+00 5.331189632415771484e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.753790378570556641e+00 2.770974475424736738e-03 3.909999999999999940e-10 1.430000000000000071e+01 1.534999999999999964e+01
1.416985774040222168e+01 2.000000000000000000e+00 1.003030776977539062e+02 2.127795219421386719e+01 3.014245033264160156e+01 1.059172153472900391e+02 5.030088424682617188e-01 6.254735946655273438e+00 5.330204486846923828e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.748373270034790039e+00 3.033632412552833557e-03 3.909999999999999940e-10 1.440000000000000036e+01 1.534999999999999964e+01
1.669544243812561035e+01 3.000000000000000000e+00 1.002702236175537109e+02 2.114663124084472656e+01 3.010959625244140625e+01 1.058844089508056641e+02 5.033373832702636719e-01 6.253094196319580078e+00 5.330533027648925781e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.749522447586059570e+00 2.902208070736378431e-03 3.890000000000000009e-10 1.450000000000000000e+01 1.534999999999999964e+01
1.923494052886962891e+01 4.000000000000000000e+00 1.002702236175537109e+02 2.098250389099121094e+01 3.030657768249511719e+01 1.059172153472900391e+02 5.033373832702636719e-01 6.253422737121582031e+00 5.331189632415771484e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.751820564270019531e+00 3.427714691497385502e-03 3.899999999999999974e-10 1.459999999999999964e+01 1.534999999999999964e+01
2.174353599548339844e+01 5.000000000000000000e+00 1.003358840942382812e+02 2.121229171752929688e+01 3.014245033264160156e+01 1.059172153472900391e+02 5.039939880371093750e-01 6.250467777252197266e+00 5.330204486846923828e+00 0.000000000000000000e+00 4.300594329833984375e-03 3.753790378570556641e+00 3.427714691497385502e-03 3.899999999999999974e-10 1.469999999999999929e+01 1.534999999999999964e+01
2.428003692626953125e+01 6.000000000000000000e+00 1.003358840942382812e+02 2.121229171752929688e+01 3.030657768249511719e+01 1.059172153472900391e+02 5.039939880371093750e-01 6.253422737121582031e+00 5.328234672546386719e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.743448495864868164e+00 3.558948286809027195e-03 3.909999999999999940e-10 1.480000000000000071e+01 1.534999999999999964e+01
2.681256318092346191e+01 7.000000000000000000e+00 1.002702236175537109e+02 2.111382484436035156e+01 3.017525672912597656e+01 1.059500694274902344e+02 5.039939880371093750e-01 6.257034301757812500e+00 5.329876422882080078e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.750835657119750977e+00 3.821606223937124014e-03 3.909999999999999940e-10 1.490000000000000036e+01 1.534999999999999964e+01
2.933011412620544434e+01 8.000000000000000000e+00 1.003358840942382812e+02 2.137646675109863281e+01 3.017525672912597656e+01 1.059172153472900391e+02 5.046505928039550781e-01 6.254407882690429688e+00 5.330204486846923828e+00 9.999999999999999547e-07 3.643989562988281250e-03 3.747552394866943359e+00 4.084264161065220833e-03 3.909999999999999940e-10 1.500000000000000000e+01 1.534999999999999964e+01
3.188064527511596680e+01 9.000000000000000000e+00 1.003358840942382812e+02 2.117948532104492188e+01 3.010959625244140625e+01 1.059172153472900391e+02 5.046505928039550781e-01 6.253750801086425781e+00 5.327578067779541016e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.746239185333251953e+00 4.478346440009772778e-03 3.909999999999999940e-10 1.509999999999999964e+01 1.534999999999999964e+01
