# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 15
# y_centre = 18.25
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.913030862808227539e+00 0.000000000000000000e+00 1.003358840942382812e+02 2.117948532104492188e+01 3.024091720581054688e+01 1.059500694274902344e+02 2.222059249877929688e+00 6.232410430908203125e+00 3.649238586425781250e+00 0.000000000000000000e+00 2.330780029296875000e-03 4.256110429763793945e+00 4.872237972449511290e-03 4.819999999999999899e-10 1.500000000000000000e+01 1.525000000000000000e+01
1.172826313972473145e+01 1.000000000000000000e+00 1.004015445709228516e+02 2.121229171752929688e+01 3.010959625244140625e+01 1.058515548706054688e+02 2.224029064178466797e+00 6.233067035675048828e+00 3.647268772125244141e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.241992950439453125e+00 5.003662314265966415e-03 4.839999999999999830e-10 1.430000000000000071e+01 1.534999999999999964e+01
1.427677989006042480e+01 2.000000000000000000e+00 1.004015445709228516e+02 2.134361267089843750e+01 3.024091720581054688e+01 1.059172153472900391e+02 2.225014209747314453e+00 6.231753826141357422e+00 3.645627498626708984e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.236575603485107422e+00 5.266320251394063234e-03 4.839999999999999830e-10 1.440000000000000036e+01 1.534999999999999964e+01
1.680433464050292969e+01 3.000000000000000000e+00 1.004015445709228516e+02 2.127795219421386719e+01 3.007678985595703125e+01 1.059172153472900391e+02 2.224357604980468750e+00 6.232410430908203125e+00 3.646284103393554688e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.247245788574218750e+00 5.397553846705704927e-03 4.839999999999999830e-10 1.450000000000000000e+01 1.534999999999999964e+01
1.933387064933776855e+01 4.000000000000000000e+00 1.003358840942382812e+02 2.131080627441406250e+01 3.030657768249511719e+01 1.059500694274902344e+02 2.227640628814697266e+00 6.230112552642822266e+00 3.645627498626708984e+00 0.000000000000000000e+00 4.957199096679687500e-03 4.239202260971069336e+00 5.134895909577608109e-03 4.839999999999999830e-10 1.459999999999999964e+01 1.534999999999999964e+01
2.185941481590270996e+01 5.000000000000000000e+00 1.004015445709228516e+02 2.124514579772949219e+01 3.010959625244140625e+01 1.059172153472900391e+02 2.228625774383544922e+00 6.230112552642822266e+00 3.643329143524169922e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.247081756591796875e+00 5.791636125650256872e-03 4.849999999999999795e-10 1.469999999999999929e+01 1.534999999999999964e+01
2.438696002960205078e+01 6.000000000000000000e+00 1.003030776977539062e+02 2.117948532104492188e+01 3.033943176269531250e+01 1.058844089508056641e+02 2.226655483245849609e+00 6.230769157409667969e+00 3.644313812255859375e+00 9.999999999999999547e-07 4.300594329833984375e-03 4.242156982421875000e+00 5.003662314265966415e-03 4.849999999999999795e-10 1.480000000000000071e+01 1.534999999999999964e+01
2.685253977775573730e+01 7.000000000000000000e+00 1.003030776977539062e+02 2.134361267089843750e+01 3.010959625244140625e+01 1.058515548706054688e+02 2.228297233581542969e+00 6.230440616607666016e+00 3.642672538757324219e+00 0.000000000000000000e+00 2.330780029296875000e-03 4.240022897720336914e+00 5.003662314265966415e-03 4.849999999999999795e-10 1.490000000000000036e+01 1.534999999999999964e+01
2.933812808990478516e+01 8.000000000000000000e+00 1.004015445709228516e+02 2.124514579772949219e+01 3.001112937927246094e+01 1.059828758239746094e+02 2.228297233581542969e+00 6.231425762176513672e+00 3.644642353057861328e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.246589183807373047e+00 5.003662314265966415e-03 4.849999999999999795e-10 1.500000000000000000e+01 1.534999999999999964e+01
3.184667301177978516e+01 9.000000000000000000e+00 1.003030776977539062e+02 2.127795219421386719e+01 3.027377128601074219e+01 1.058844089508056641e+02 2.229282379150390625e+00 6.232082366943359375e+00 3.643985748291015625e+00 9.999999999999999547e-07 4.300594329833984375e-03 4.244947671890258789e+00 5.134895909577608109e-03 4.829999999999999864e-10 1.509999999999999964e+01 1.534999999999999964e+01
