# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 15
# y_centre = 18.25
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.900041580200195312e+00 0.000000000000000000e+00 1.002702236175537109e+02 2.075266838073730469e+01 3.024091720581054688e+01 1.059500694274902344e+02 9.553432464599609375e-03 6.271808147430419922e+00 5.795096874237060547e+00 9.999999999999999547e-07 3.972053527832031250e-03 3.246217489242553711e+00 1.588918385095894337e-03 3.680000000000000217e-10 1.500000000000000000e+01 1.525000000000000000e+01
1.172430133819580078e+01 1.000000000000000000e+00 1.003030776977539062e+02 2.124514579772949219e+01 3.024091720581054688e+01 1.059500694274902344e+02 8.896827697753906250e-03 6.272793292999267578e+00 5.796081542968750000e+00 9.999999999999999547e-07 2.002239227294921875e-03 3.249664783477783203e+00 1.720342726912349463e-03 3.680000000000000217e-10 1.430000000000000071e+01 1.534999999999999964e+01
1.426380157470703125e+01 2.000000000000000000e+00 1.002374172210693359e+02 2.094964981079101562e+01 3.014245033264160156e+01 1.059500694274902344e+02 7.912158966064453125e-03 6.270823478698730469e+00 5.796738624572753906e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.245068311691284180e+00 1.326260447967797518e-03 3.680000000000000217e-10 1.440000000000000036e+01 1.534999999999999964e+01
1.678833365440368652e+01 3.000000000000000000e+00 1.002374172210693359e+02 2.104816436767578125e+01 3.020811080932617188e+01 1.058844089508056641e+02 8.896827697753906250e-03 6.269510269165039062e+00 5.797395229339599609e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.248187303543090820e+00 1.851576322223991156e-03 3.659999999999999769e-10 1.450000000000000000e+01 1.534999999999999964e+01
1.931093239784240723e+01 4.000000000000000000e+00 1.002374172210693359e+02 2.108097076416015625e+01 3.010959625244140625e+01 1.059172153472900391e+02 8.568763732910156250e-03 6.271151542663574219e+00 5.796081542968750000e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.253932952880859375e+00 1.588918385095894337e-03 3.670000000000000251e-10 1.459999999999999964e+01 1.534999999999999964e+01
2.184442210197448730e+01 5.000000000000000000e+00 1.002702236175537109e+02 2.108097076416015625e+01 3.024091720581054688e+01 1.059172153472900391e+02 9.553432464599609375e-03 6.271480083465576172e+00 5.793783664703369141e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.253604650497436523e+00 1.588918385095894337e-03 3.670000000000000251e-10 1.469999999999999929e+01 1.534999999999999964e+01
2.435699343681335449e+01 6.000000000000000000e+00 1.002702236175537109e+02 2.091684341430664062e+01 3.033943176269531250e+01 1.059172153472900391e+02 9.553432464599609375e-03 6.272136688232421875e+00 5.796410083770751953e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.256559371948242188e+00 1.588918385095894337e-03 3.670000000000000251e-10 1.480000000000000071e+01 1.534999999999999964e+01
2.682956027984619141e+01 7.000000000000000000e+00 1.002374172210693359e+02 2.098250389099121094e+01 3.017525672912597656e+01 1.059500694274902344e+02 8.568763732910156250e-03 6.270166873931884766e+00 5.795753479003906250e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.251470565795898438e+00 1.588918385095894337e-03 3.680000000000000217e-10 1.490000000000000036e+01 1.534999999999999964e+01
2.931012439727783203e+01 8.000000000000000000e+00 1.002374172210693359e+02 2.124514579772949219e+01 3.030657768249511719e+01 1.058844089508056641e+02 8.568763732910156250e-03 6.271480083465576172e+00 5.795096874237060547e+00 9.999999999999999547e-07 3.643989562988281250e-03 3.243426799774169922e+00 1.588918385095894337e-03 3.680000000000000217e-10 1.500000000000000000e+01 1.534999999999999964e+01
3.184571743011474609e+01 9.000000000000000000e+00 1.002702236175537109e+02 2.098250389099121094e+01 3.027377128601074219e+01 1.059500694274902344e+02 9.225368499755859375e-03 6.269510269165039062e+00 5.796081542968750000e+00 9.999999999999999547e-07 4.628658294677734375e-03 3.248844146728515625e+00 1.851576322223991156e-03 3.680000000000000217e-10 1.509999999999999964e+01 1.534999999999999964e+01
