# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 15
# y_centre = 18.25
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.904021263122558594e+00 0.000000000000000000e+00 1.002374172210693359e+02 2.117948532104492188e+01 3.020811080932617188e+01 1.059500694274902344e+02 8.240222930908203125e-03 6.251452922821044922e+00 5.811841011047363281e+00 0.000000000000000000e+00 4.957199096679687500e-03 3.126383066177368164e+00 1.457684789784252644e-03 3.939999999999999836e-10 1.500000000000000000e+01 1.525000000000000000e+01
1.169829869270324707e+01 1.000000000000000000e+00 1.001717567443847656e+02 2.104816436767578125e+01 3.014245033264160156e+01 1.059172153472900391e+02 7.583618164062500000e-03 6.255064487457275391e+00 5.810527801513671875e+00 0.000000000000000000e+00 3.643989562988281250e-03 3.125562191009521484e+00 1.326260447967797518e-03 3.929999999999999870e-10 1.430000000000000071e+01 1.534999999999999964e+01
1.418481707572937012e+01 2.000000000000000000e+00 1.002374172210693359e+02 2.094964981079101562e+01 3.024091720581054688e+01 1.059500694274902344e+02 7.912158966064453125e-03 6.250139713287353516e+00 5.811841011047363281e+00 9.999999999999999547e-07 3.643989562988281250e-03 3.131143569946289062e+00 1.457684789784252644e-03 3.919999999999999905e-10 1.440000000000000036e+01 1.534999999999999964e+01
1.667937850952148438e+01 3.000000000000000000e+00 1.002702236175537109e+02 2.094964981079101562e+01 3.030657768249511719e+01 1.059172153472900391e+02 7.912158966064453125e-03 6.254735946655273438e+00 5.811184406280517578e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.125233888626098633e+00 1.326260447967797518e-03 3.919999999999999905e-10 1.450000000000000000e+01 1.534999999999999964e+01
1.920294141769409180e+01 4.000000000000000000e+00 1.002045631408691406e+02 2.098250389099121094e+01 3.007678985595703125e+01 1.059172153472900391e+02 8.240222930908203125e-03 6.252766132354736328e+00 5.812497615814208984e+00 9.999999999999999547e-07 3.972053527832031250e-03 3.122279167175292969e+00 1.588918385095894337e-03 3.939999999999999836e-10 1.459999999999999964e+01 1.534999999999999964e+01
2.172552728652954102e+01 5.000000000000000000e+00 1.002702236175537109e+02 2.108097076416015625e+01 3.020811080932617188e+01 1.059500694274902344e+02 8.240222930908203125e-03 6.253750801086425781e+00 5.810527801513671875e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.121294260025024414e+00 1.326260447967797518e-03 3.929999999999999870e-10 1.469999999999999929e+01 1.534999999999999964e+01
2.423108291625976562e+01 6.000000000000000000e+00 1.002374172210693359e+02 2.098250389099121094e+01 3.010959625244140625e+01 1.059172153472900391e+02 7.583618164062500000e-03 6.251780986785888672e+00 5.808886051177978516e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.123428106307983398e+00 1.851576322223991156e-03 3.929999999999999870e-10 1.480000000000000071e+01 1.534999999999999964e+01
2.670462512969970703e+01 7.000000000000000000e+00 1.002374172210693359e+02 2.094964981079101562e+01 3.017525672912597656e+01 1.058844089508056641e+02 9.553432464599609375e-03 6.251124382019042969e+00 5.810199260711669922e+00 0.000000000000000000e+00 4.300594329833984375e-03 3.131307840347290039e+00 1.457684789784252644e-03 3.929999999999999870e-10 1.490000000000000036e+01 1.534999999999999964e+01
2.921716046333312988e+01 8.000000000000000000e+00 1.002374172210693359e+02 2.108097076416015625e+01 3.010959625244140625e+01 1.059500694274902344e+02 7.912158966064453125e-03 6.252109527587890625e+00 5.808886051177978516e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.123756647109985352e+00 1.588918385095894337e-03 3.929999999999999870e-10 1.500000000000000000e+01 1.534999999999999964e+01
3.174076104164123535e+01 9.000000000000000000e+00 1.003030776977539062e+02 2.091684341430664062e+01 3.037223815917968750e+01 1.059172153472900391e+02 7.912158966064453125e-03 6.252766132354736328e+00 5.810855865478515625e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.124905586242675781e+00 1.326260447967797518e-03 3.929999999999999870e-10 1.509999999999999964e+01 1.534999999999999964e+01
3.426225519180297852e+01 1.000000000000000000e+01 1.002045631408691406e+02 2.104816436767578125e+01 3.024091720581054688e+01 1.059172153472900391e+02 8.568763732910156250e-03 6.254407882690429688e+00 5.809870719909667969e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.123756647109985352e+00 1.195026852656155825e-03 3.919999999999999905e-10 1.519999999999999929e+01 1.534999999999999964e+01
3.680180907249450684e+01 1.100000000000000000e+01 1.002702236175537109e+02 2.121229171752929688e+01 3.020811080932617188e+01 1.059172153472900391e+02 8.240222930908203125e-03 6.251780986785888672e+00 5.809214115142822266e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.133113384246826172e+00 1.588918385095894337e-03 3.929999999999999870e-10 1.530000000000000071e+01 1.534999999999999964e+01
3.930935025215148926e+01 1.200000000000000000e+01 1.002374172210693359e+02 2.108097076416015625e+01 3.017525672912597656e+01 1.059500694274902344e+02 7.583618164062500000e-03 6.252766132354736328e+00 5.810527801513671875e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.123756647109985352e+00 1.983000664040446281e-03 3.919999999999999905e-10 1.540000000000000036e+01 1.534999999999999964e+01
4.183491086959838867e+01 1.300000000000000000e+01 1.002045631408691406e+02 2.108097076416015625e+01 3.024091720581054688e+01 1.059172153472900391e+02 7.912158966064453125e-03 6.251780986785888672e+00 5.809214115142822266e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.117190361022949219e+00 1.588918385095894337e-03 3.919999999999999905e-10 1.550000000000000000e+01 1.534999999999999964e+01
4.430947113037109375e+01 1.400000000000000000e+01 1.001717567443847656e+02 2.088398933410644531e+01 3.027377128601074219e+01 1.059172153472900391e+02 8.240222930908203125e-03 6.253750801086425781e+00 5.807900905609130859e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.124084949493408203e+00 1.326260447967797518e-03 3.939999999999999836e-10 1.559999999999999964e+01 1.534999999999999964e+01
4.680308699607849121e+01 1.500000000000000000e+01 1.002374172210693359e+02 2.091684341430664062e+01 3.024091720581054688e+01 1.059500694274902344e+02 7.255077362060546875e-03 6.252766132354736328e+00 5.809214115142822266e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.126547098159790039e+00 1.588918385095894337e-03 3.939999999999999836e-10 1.569999999999999929e+01 1.534999999999999964e+01
5.224490237236022949e+01 1.600000000000000000e+01 1.002702236175537109e+02 2.108097076416015625e+01 3.007678985595703125e+01 1.059500694274902344e+02 7.912158966064453125e-03 6.250796318054199219e+00 5.806916236877441406e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.123264074325561523e+00 1.983000664040446281e-03 3.929999999999999870e-10 1.400000000000000000e+01 1.544999999999999929e+01
5.471947765350341797e+01 1.700000000000000000e+01 1.001717567443847656e+02 2.088398933410644531e+01 3.020811080932617188e+01 1.058515548706054688e+02 7.255077362060546875e-03 6.254407882690429688e+00 5.809542655944824219e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.125069856643676758e+00 1.326260447967797518e-03 3.919999999999999905e-10 1.409999999999999964e+01 1.544999999999999929e+01
5.719605207443237305e+01 1.800000000000000000e+01 1.003030776977539062e+02 2.108097076416015625e+01 3.033943176269531250e+01 1.059172153472900391e+02 7.912158966064453125e-03 6.252109527587890625e+00 5.809870719909667969e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.121129989624023438e+00 1.326260447967797518e-03 3.919999999999999905e-10 1.419999999999999929e+01 1.544999999999999929e+01
