# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 14.75
# y_centre = 18
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.870069503784179688e+00 0.000000000000000000e+00 1.003358840942382812e+02 2.147493362426757812e+01 3.014245033264160156e+01 1.050307750701904297e+02 3.343578815460205078e+00 5.835807800292968750e+00 2.952885627746582031e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.536326169967651367e+00 4.872237972449511290e-03 1.739999999999999988e-09 1.475000000000000000e+01 1.500000000000000000e+01
1.167032718658447266e+01 1.000000000000000000e+00 1.004343986511230469e+02 2.117948532104492188e+01 3.007678985595703125e+01 1.049979686737060547e+02 3.342593669891357422e+00 5.834166049957275391e+00 2.952229022979736328e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.537311077117919922e+00 4.609580035321414471e-03 1.739999999999999988e-09 1.405000000000000071e+01 1.509999999999999964e+01
1.420489358901977539e+01 2.000000000000000000e+00 1.003030776977539062e+02 2.131080627441406250e+01 3.017525672912597656e+01 1.050307750701904297e+02 3.342922210693359375e+00 5.834166049957275391e+00 2.951572418212890625e+00 0.000000000000000000e+00 5.285263061523437500e-03 4.545354604721069336e+00 4.609580035321414471e-03 1.739999999999999988e-09 1.415000000000000036e+01 1.509999999999999964e+01
1.673643255233764648e+01 3.000000000000000000e+00 1.003030776977539062e+02 2.137646675109863281e+01 3.020811080932617188e+01 1.049651145935058594e+02 3.343906879425048828e+00 5.829241275787353516e+00 2.951572418212890625e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.545682907104492188e+00 5.134895909577608109e-03 1.730000000000000023e-09 1.425000000000000000e+01 1.509999999999999964e+01
1.927099990844726562e+01 4.000000000000000000e+00 1.004343986511230469e+02 2.131080627441406250e+01 3.017525672912597656e+01 1.050307750701904297e+02 3.345220088958740234e+00 5.829897880554199219e+00 2.950915813446044922e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.537311077117919922e+00 5.003662314265966415e-03 1.749999999999999954e-09 1.434999999999999964e+01 1.509999999999999964e+01
2.181154251098632812e+01 5.000000000000000000e+00 1.004672050476074219e+02 2.134361267089843750e+01 3.010959625244140625e+01 1.050307750701904297e+02 3.346861839294433594e+00 5.830226421356201172e+00 2.950915813446044922e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.537146806716918945e+00 5.003662314265966415e-03 1.749999999999999954e-09 1.444999999999999929e+01 1.509999999999999964e+01
2.433309268951416016e+01 6.000000000000000000e+00 1.004015445709228516e+02 2.124514579772949219e+01 3.030657768249511719e+01 1.049979686737060547e+02 3.349816799163818359e+00 5.833181381225585938e+00 2.948945522308349609e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.543877363204956055e+00 5.134895909577608109e-03 1.749999999999999954e-09 1.455000000000000071e+01 1.509999999999999964e+01
2.687064242362976074e+01 7.000000000000000000e+00 1.004343986511230469e+02 2.150778770446777344e+01 3.027377128601074219e+01 1.050307750701904297e+02 3.359994411468505859e+00 5.832852840423583984e+00 2.936141490936279297e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.563411951065063477e+00 5.003662314265966415e-03 1.759999999999999919e-09 1.465000000000000036e+01 1.509999999999999964e+01
2.940721511840820312e+01 8.000000000000000000e+00 1.004015445709228516e+02 2.131080627441406250e+01 3.037223815917968750e+01 1.050307750701904297e+02 3.355726242065429688e+00 5.836135864257812500e+00 2.936469554901123047e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.546832084655761719e+00 5.923060467466711998e-03 1.749999999999999954e-09 1.475000000000000000e+01 1.509999999999999964e+01
3.193679952621459961e+01 9.000000000000000000e+00 1.004015445709228516e+02 2.124514579772949219e+01 3.020811080932617188e+01 1.049323081970214844e+02 3.372470378875732422e+00 5.834494590759277344e+00 2.923994064331054688e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.548145294189453125e+00 5.134895909577608109e-03 1.770000000000000092e-09 1.484999999999999964e+01 1.509999999999999964e+01
