# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 15
# y_centre = 18.25
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.904039859771728516e+00 0.000000000000000000e+00 1.002374172210693359e+02 2.114663124084472656e+01 3.014245033264160156e+01 1.058515548706054688e+02 4.041481018066406250e-02 6.246528148651123047e+00 5.795096874237060547e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.383124351501464844e+00 2.508316538296639919e-03 4.249999999999999799e-10 1.500000000000000000e+01 1.525000000000000000e+01
1.170427513122558594e+01 1.000000000000000000e+00 1.002702236175537109e+02 2.108097076416015625e+01 3.017525672912597656e+01 1.059172153472900391e+02 3.975820541381835938e-02 6.240290164947509766e+00 5.795096874237060547e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.372125864028930664e+00 2.245658601168543100e-03 4.249999999999999799e-10 1.430000000000000071e+01 1.534999999999999964e+01
1.425180912017822266e+01 2.000000000000000000e+00 1.002374172210693359e+02 2.111382484436035156e+01 3.024091720581054688e+01 1.059500694274902344e+02 4.041481018066406250e-02 6.241931915283203125e+00 5.794768333435058594e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.373603343963623047e+00 1.720342726912349463e-03 4.239999999999999834e-10 1.440000000000000036e+01 1.534999999999999964e+01
1.676436424255371094e+01 3.000000000000000000e+00 1.001717567443847656e+02 2.104816436767578125e+01 3.033943176269531250e+01 1.058844089508056641e+02 3.943014144897460938e-02 6.246528148651123047e+00 5.795753479003906250e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.387392520904541016e+00 1.983000664040446281e-03 4.229999999999999868e-10 1.450000000000000000e+01 1.534999999999999964e+01
1.929988813400268555e+01 4.000000000000000000e+00 1.003358840942382812e+02 2.101531028747558594e+01 3.024091720581054688e+01 1.058844089508056641e+02 4.041481018066406250e-02 6.243901729583740234e+00 5.797723293304443359e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.375901460647583008e+00 2.376892196480184793e-03 4.249999999999999799e-10 1.459999999999999964e+01 1.534999999999999964e+01
2.181843781471252441e+01 5.000000000000000000e+00 1.002374172210693359e+02 2.108097076416015625e+01 3.010959625244140625e+01 1.059500694274902344e+02 4.074335098266601562e-02 6.242588520050048828e+00 5.792798519134521484e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.372946500778198242e+00 2.508316538296639919e-03 4.239999999999999834e-10 1.469999999999999929e+01 1.534999999999999964e+01
2.429301285743713379e+01 6.000000000000000000e+00 1.002045631408691406e+02 2.094964981079101562e+01 3.024091720581054688e+01 1.059500694274902344e+02 4.107141494750976562e-02 6.243573188781738281e+00 5.794440269470214844e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.376229763031005859e+00 2.508316538296639919e-03 4.239999999999999834e-10 1.480000000000000071e+01 1.534999999999999964e+01
2.680358314514160156e+01 7.000000000000000000e+00 1.002374172210693359e+02 2.108097076416015625e+01 3.010959625244140625e+01 1.058844089508056641e+02 3.910160064697265625e-02 6.242259979248046875e+00 5.793455123901367188e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.373439073562622070e+00 2.114234259352087975e-03 4.239999999999999834e-10 1.490000000000000036e+01 1.534999999999999964e+01
2.929913163185119629e+01 8.000000000000000000e+00 1.002374172210693359e+02 2.114663124084472656e+01 3.017525672912597656e+01 1.058844089508056641e+02 4.139995574951171875e-02 6.245543003082275391e+00 5.794111728668212891e+00 9.999999999999999547e-07 3.643989562988281250e-03 3.376065492630004883e+00 2.114234259352087975e-03 4.249999999999999799e-10 1.500000000000000000e+01 1.534999999999999964e+01
3.183272433280944824e+01 9.000000000000000000e+00 1.002702236175537109e+02 2.108097076416015625e+01 3.024091720581054688e+01 1.059172153472900391e+02 3.975820541381835938e-02 6.248497962951660156e+00 5.793127059936523438e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.371140956878662109e+00 2.245658601168543100e-03 4.239999999999999834e-10 1.509999999999999964e+01 1.534999999999999964e+01
3.435521984100341797e+01 1.000000000000000000e+01 1.002374172210693359e+02 2.108097076416015625e+01 3.027377128601074219e+01 1.059500694274902344e+02 3.975820541381835938e-02 6.243901729583740234e+00 5.794111728668212891e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.379020452499389648e+00 2.114234259352087975e-03 4.249999999999999799e-10 1.519999999999999929e+01 1.534999999999999964e+01
3.682879614830017090e+01 1.100000000000000000e+01 1.003030776977539062e+02 2.111382484436035156e+01 3.010959625244140625e+01 1.059172153472900391e+02 3.910160064697265625e-02 6.247513294219970703e+00 5.793455123901367188e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.372782468795776367e+00 2.376892196480184793e-03 4.249999999999999799e-10 1.530000000000000071e+01 1.534999999999999964e+01
3.932435870170593262e+01 1.200000000000000000e+01 1.002374172210693359e+02 2.104816436767578125e+01 3.010959625244140625e+01 1.059500694274902344e+02 3.910160064697265625e-02 6.245543003082275391e+00 5.794768333435058594e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.374752283096313477e+00 2.376892196480184793e-03 4.259999999999999765e-10 1.540000000000000036e+01 1.534999999999999964e+01
4.182197308540344238e+01 1.300000000000000000e+01 1.002702236175537109e+02 2.117948532104492188e+01 3.007678985595703125e+01 1.059172153472900391e+02 3.943014144897460938e-02 6.245871543884277344e+00 5.794111728668212891e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.374752283096313477e+00 2.639550133608281612e-03 4.259999999999999765e-10 1.550000000000000000e+01 1.534999999999999964e+01
4.433452606201171875e+01 1.400000000000000000e+01 1.002374172210693359e+02 2.111382484436035156e+01 3.020811080932617188e+01 1.059500694274902344e+02 3.910160064697265625e-02 6.245543003082275391e+00 5.794440269470214844e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.383945226669311523e+00 2.639550133608281612e-03 4.249999999999999799e-10 1.559999999999999964e+01 1.534999999999999964e+01
4.680806684494018555e+01 1.500000000000000000e+01 1.002374172210693359e+02 2.098250389099121094e+01 3.017525672912597656e+01 1.059172153472900391e+02 3.910160064697265625e-02 6.245214939117431641e+00 5.794768333435058594e+00 0.000000000000000000e+00 4.300594329833984375e-03 3.370648384094238281e+00 2.376892196480184793e-03 4.249999999999999799e-10 1.569999999999999929e+01 1.534999999999999964e+01
5.223892402648925781e+01 1.600000000000000000e+01 1.002374172210693359e+02 2.108097076416015625e+01 3.014245033264160156e+01 1.058515548706054688e+02 4.107141494750976562e-02 6.242916584014892578e+00 5.793127059936523438e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.373603343963623047e+00 1.851576322223991156e-03 4.239999999999999834e-10 1.400000000000000000e+01 1.544999999999999929e+01
5.474148273468017578e+01 1.700000000000000000e+01 1.003030776977539062e+02 2.124514579772949219e+01 3.020811080932617188e+01 1.058844089508056641e+02 3.975820541381835938e-02 6.244558334350585938e+00 5.795753479003906250e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.369827508926391602e+00 1.851576322223991156e-03 4.239999999999999834e-10 1.409999999999999964e+01 1.544999999999999929e+01
