# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 14.75
# y_centre = 18
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.871083974838256836e+00 0.000000000000000000e+00 1.004343986511230469e+02 2.160630226135253906e+01 3.027377128601074219e+01 1.050964355468750000e+02 3.591784000396728516e+00 5.810527801513671875e+00 2.727005481719970703e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.650907516479492188e+00 5.528978188522160053e-03 2.279999999999999985e-09 1.475000000000000000e+01 1.500000000000000000e+01
1.165235090255737305e+01 1.000000000000000000e+00 1.004015445709228516e+02 2.137646675109863281e+01 3.017525672912597656e+01 1.050307750701904297e+02 3.606229782104492188e+00 5.808886051177978516e+00 2.716171264648437500e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.644012928009033203e+00 4.478346440009772778e-03 2.299999999999999916e-09 1.405000000000000071e+01 1.509999999999999964e+01
1.422986984252929688e+01 2.000000000000000000e+00 1.003687381744384766e+02 2.140927314758300781e+01 3.010959625244140625e+01 1.050307750701904297e+02 3.608527660369873047e+00 5.808557510375976562e+00 2.712231636047363281e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.633835315704345703e+00 4.478346440009772778e-03 2.299999999999999916e-09 1.415000000000000036e+01 1.509999999999999964e+01
1.675442743301391602e+01 3.000000000000000000e+00 1.004343986511230469e+02 2.131080627441406250e+01 3.020811080932617188e+01 1.049651145935058594e+02 3.608856201171875000e+00 5.809542655944824219e+00 2.710918426513671875e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.644012928009033203e+00 4.609580035321414471e-03 2.310000000000000088e-09 1.425000000000000000e+01 1.509999999999999964e+01
1.926200318336486816e+01 4.000000000000000000e+00 1.004015445709228516e+02 2.137646675109863281e+01 3.040509223937988281e+01 1.049979686737060547e+02 3.611154556274414062e+00 5.812169075012207031e+00 2.708948612213134766e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.645326137542724609e+00 4.872237972449511290e-03 2.310000000000000088e-09 1.434999999999999964e+01 1.509999999999999964e+01
2.178155469894409180e+01 5.000000000000000000e+00 1.004015445709228516e+02 2.134361267089843750e+01 3.043789863586425781e+01 1.050964355468750000e+02 3.616735935211181641e+00 5.810199260711669922e+00 2.706978321075439453e+00 -9.999999999999999547e-07 2.987384796142578125e-03 4.653205633163452148e+00 5.397553846705704927e-03 2.310000000000000088e-09 1.444999999999999929e+01 1.509999999999999964e+01
2.431412649154663086e+01 6.000000000000000000e+00 1.003687381744384766e+02 2.131080627441406250e+01 3.024091720581054688e+01 1.049979686737060547e+02 3.615750789642333984e+00 5.810527801513671875e+00 2.706321716308593750e+00 0.000000000000000000e+00 2.330780029296875000e-03 4.647131919860839844e+00 5.003662314265966415e-03 2.319999999999999847e-09 1.455000000000000071e+01 1.509999999999999964e+01
2.685567283630371094e+01 7.000000000000000000e+00 1.004672050476074219e+02 2.124514579772949219e+01 3.020811080932617188e+01 1.050307750701904297e+02 3.614109039306640625e+00 5.810199260711669922e+00 2.706978321075439453e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.645490407943725586e+00 5.397553846705704927e-03 2.330000000000000019e-09 1.465000000000000036e+01 1.509999999999999964e+01
2.937123417854309082e+01 8.000000000000000000e+00 1.004343986511230469e+02 2.121229171752929688e+01 3.024091720581054688e+01 1.050307750701904297e+02 3.615750789642333984e+00 5.806916236877441406e+00 2.705665111541748047e+00 9.999999999999999547e-07 5.285263061523437500e-03 4.632029533386230469e+00 5.528978188522160053e-03 2.319999999999999847e-09 1.475000000000000000e+01 1.509999999999999964e+01
3.191977643966674805e+01 9.000000000000000000e+00 1.004672050476074219e+02 2.121229171752929688e+01 3.024091720581054688e+01 1.049651145935058594e+02 3.616078853607177734e+00 5.809214115142822266e+00 2.704680442810058594e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.650743484497070312e+00 5.266320251394063234e-03 2.319999999999999847e-09 1.484999999999999964e+01 1.509999999999999964e+01
