# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 14.75
# y_centre = 18
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.898058652877807617e+00 0.000000000000000000e+00 1.002702236175537109e+02 2.108097076416015625e+01 3.024091720581054688e+01 1.049979686737060547e+02 1.567401885986328125e+00 6.063657283782958984e+00 4.468381404876708984e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.999040842056274414e+00 4.872237972449511290e-03 1.850000000000000022e-09 1.475000000000000000e+01 1.500000000000000000e+01
1.170731163024902344e+01 1.000000000000000000e+00 1.003358840942382812e+02 2.121229171752929688e+01 3.037223815917968750e+01 1.050964355468750000e+02 1.569043159484863281e+00 6.064970493316650391e+00 4.466411590576171875e+00 9.999999999999999547e-07 4.300594329833984375e-03 3.996578454971313477e+00 3.427714691497385502e-03 1.850000000000000022e-09 1.405000000000000071e+01 1.509999999999999964e+01
1.426186418533325195e+01 2.000000000000000000e+00 1.003030776977539062e+02 2.111382484436035156e+01 3.017525672912597656e+01 1.050307750701904297e+02 1.567729949951171875e+00 6.065627098083496094e+00 4.468381404876708984e+00 0.000000000000000000e+00 4.957199096679687500e-03 3.997070789337158203e+00 3.296290349680930376e-03 1.840000000000000057e-09 1.415000000000000036e+01 1.509999999999999964e+01
1.676443099975585938e+01 3.000000000000000000e+00 1.003030776977539062e+02 2.114663124084472656e+01 3.024091720581054688e+01 1.050636291503906250e+02 1.567729949951171875e+00 6.065955638885498047e+00 4.466739654541015625e+00 0.000000000000000000e+00 2.330780029296875000e-03 3.993295192718505859e+00 3.690372628625482321e-03 1.850000000000000022e-09 1.425000000000000000e+01 1.509999999999999964e+01
1.929097771644592285e+01 4.000000000000000000e+00 1.002702236175537109e+02 2.121229171752929688e+01 3.027377128601074219e+01 1.051620960235595703e+02 1.568715095520019531e+00 6.066940784454345703e+00 4.466739654541015625e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.005114555358886719e+00 3.821606223937124014e-03 1.840000000000000057e-09 1.434999999999999964e+01 1.509999999999999964e+01
2.180654120445251465e+01 5.000000000000000000e+00 1.003687381744384766e+02 2.121229171752929688e+01 3.024091720581054688e+01 1.050636291503906250e+02 1.567073345184326172e+00 6.066283702850341797e+00 4.467068195343017578e+00 9.999999999999999547e-07 1.674175262451171875e-03 3.998548269271850586e+00 4.741004377137869596e-03 1.840000000000000057e-09 1.444999999999999929e+01 1.509999999999999964e+01
2.435308980941772461e+01 6.000000000000000000e+00 1.002702236175537109e+02 2.111382484436035156e+01 3.020811080932617188e+01 1.050307750701904297e+02 1.566088676452636719e+00 6.063657283782958984e+00 4.465098381042480469e+00 0.000000000000000000e+00 4.300594329833984375e-03 4.000025749206542969e+00 4.215688502881675959e-03 1.850000000000000022e-09 1.455000000000000071e+01 1.509999999999999964e+01
2.689863085746765137e+01 7.000000000000000000e+00 1.003358840942382812e+02 2.124514579772949219e+01 3.027377128601074219e+01 1.050307750701904297e+02 1.564775466918945312e+00 6.065955638885498047e+00 4.476589202880859375e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.000025749206542969e+00 5.134895909577608109e-03 1.850000000000000022e-09 1.465000000000000036e+01 1.509999999999999964e+01
2.943020057678222656e+01 8.000000000000000000e+00 1.003687381744384766e+02 2.121229171752929688e+01 3.024091720581054688e+01 1.050307750701904297e+02 1.566745281219482422e+00 6.065955638885498047e+00 4.465426445007324219e+00 0.000000000000000000e+00 2.330780029296875000e-03 3.994444370269775391e+00 4.741004377137869596e-03 1.840000000000000057e-09 1.475000000000000000e+01 1.509999999999999964e+01
3.196475219726562500e+01 9.000000000000000000e+00 1.003687381744384766e+02 2.117948532104492188e+01 3.030657768249511719e+01 1.050636291503906250e+02 1.566088676452636719e+00 6.066612243652343750e+00 4.466739654541015625e+00 0.000000000000000000e+00 5.613803863525390625e-03 4.001667261123657227e+00 4.872237972449511290e-03 1.840000000000000057e-09 1.484999999999999964e+01 1.509999999999999964e+01
