# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 14.75
# y_centre = 18
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.874072313308715820e+00 0.000000000000000000e+00 1.003358840942382812e+02 2.124514579772949219e+01 3.017525672912597656e+01 1.049651145935058594e+02 1.698727130889892578e+00 6.238976955413818359e+00 4.169944286346435547e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.038274288177490234e+00 4.346922098193317652e-03 8.970000000000000044e-10 1.475000000000000000e+01 1.500000000000000000e+01
1.167433023452758789e+01 1.000000000000000000e+00 1.002702236175537109e+02 2.124514579772949219e+01 3.010959625244140625e+01 1.049323081970214844e+02 1.700368881225585938e+00 6.232082366943359375e+00 4.170600891113281250e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.039915800094604492e+00 3.558948286809027195e-03 8.950000000000000113e-10 1.405000000000000071e+01 1.509999999999999964e+01
1.423291969299316406e+01 2.000000000000000000e+00 1.003030776977539062e+02 2.127795219421386719e+01 3.010959625244140625e+01 1.049323081970214844e+02 1.701682090759277344e+00 6.231425762176513672e+00 4.170600891113281250e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.039915800094604492e+00 3.558948286809027195e-03 8.960000000000000078e-10 1.415000000000000036e+01 1.509999999999999964e+01
1.674343347549438477e+01 3.000000000000000000e+00 1.003687381744384766e+02 2.131080627441406250e+01 3.017525672912597656e+01 1.049979686737060547e+02 1.701354026794433594e+00 6.235693931579589844e+00 4.170600891113281250e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.037781715393066406e+00 4.084264161065220833e-03 8.930000000000000182e-10 1.425000000000000000e+01 1.509999999999999964e+01
1.927398848533630371e+01 4.000000000000000000e+00 1.003687381744384766e+02 2.127795219421386719e+01 3.027377128601074219e+01 1.049979686737060547e+02 1.700040340423583984e+00 6.236350536346435547e+00 4.169615745544433594e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.044183969497680664e+00 4.346922098193317652e-03 8.829999999999999493e-10 1.434999999999999964e+01 1.509999999999999964e+01
2.181155276298522949e+01 5.000000000000000000e+00 1.003030776977539062e+02 2.124514579772949219e+01 3.024091720581054688e+01 1.049979686737060547e+02 1.701354026794433594e+00 6.236678600311279297e+00 4.166989326477050781e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.037781715393066406e+00 5.003662314265966415e-03 8.829999999999999493e-10 1.444999999999999929e+01 1.509999999999999964e+01
2.432710075378417969e+01 6.000000000000000000e+00 1.003687381744384766e+02 2.117948532104492188e+01 3.024091720581054688e+01 1.049651145935058594e+02 1.702995300292968750e+00 6.237991809844970703e+00 4.166004657745361328e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.047138690948486328e+00 4.609580035321414471e-03 8.950000000000000113e-10 1.455000000000000071e+01 1.509999999999999964e+01
2.685865402221679688e+01 7.000000000000000000e+00 1.004015445709228516e+02 2.124514579772949219e+01 3.030657768249511719e+01 1.049979686737060547e+02 1.706278324127197266e+00 6.237007141113281250e+00 4.165019512176513672e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.047466993331909180e+00 5.791636125650256872e-03 8.930000000000000182e-10 1.465000000000000036e+01 1.509999999999999964e+01
2.940619826316833496e+01 8.000000000000000000e+00 1.003687381744384766e+02 2.134361267089843750e+01 3.010959625244140625e+01 1.049651145935058594e+02 1.703651905059814453e+00 6.246528148651123047e+00 4.166661262512207031e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.049272775650024414e+00 5.528978188522160053e-03 8.910000000000000251e-10 1.475000000000000000e+01 1.509999999999999964e+01
3.195474982261657715e+01 9.000000000000000000e+00 1.004015445709228516e+02 2.117948532104492188e+01 3.020811080932617188e+01 1.049651145935058594e+02 1.704965114593505859e+00 6.237663745880126953e+00 4.166332721710205078e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.044512271881103516e+00 4.872237972449511290e-03 8.870000000000000389e-10 1.484999999999999964e+01 1.509999999999999964e+01
