# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 15
# y_centre = 18.25
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.860064744949340820e+00 0.000000000000000000e+00 1.003030776977539062e+02 2.111382484436035156e+01 3.017525672912597656e+01 1.058844089508056641e+02 1.037793159484863281e-01 6.261959075927734375e+00 5.710063457489013672e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.503451347351074219e+00 3.427714691497385502e-03 3.769999999999999906e-10 1.500000000000000000e+01 1.525000000000000000e+01
1.165728831291198730e+01 1.000000000000000000e+00 1.003030776977539062e+02 2.121229171752929688e+01 3.014245033264160156e+01 1.059172153472900391e+02 1.054210662841796875e-01 6.262287139892578125e+00 5.714003562927246094e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.497377395629882812e+00 2.508316538296639919e-03 3.749999999999999975e-10 1.430000000000000071e+01 1.534999999999999964e+01
1.421281599998474121e+01 2.000000000000000000e+00 1.004343986511230469e+02 2.127795219421386719e+01 3.027377128601074219e+01 1.059172153472900391e+02 1.057496070861816406e-01 6.261630535125732422e+00 5.715973377227783203e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.505585432052612305e+00 2.902208070736378431e-03 3.759999999999999941e-10 1.440000000000000036e+01 1.534999999999999964e+01
1.675435328483581543e+01 3.000000000000000000e+00 1.002702236175537109e+02 2.104816436767578125e+01 3.024091720581054688e+01 1.059172153472900391e+02 1.050930023193359375e-01 6.261630535125732422e+00 5.711705207824707031e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.488841295242309570e+00 2.770974475424736738e-03 3.759999999999999941e-10 1.450000000000000000e+01 1.534999999999999964e+01
1.926990461349487305e+01 4.000000000000000000e+00 1.002702236175537109e+02 2.117948532104492188e+01 3.030657768249511719e+01 1.058844089508056641e+02 1.060776710510253906e-01 6.259332180023193359e+00 5.712361812591552734e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.499675750732421875e+00 3.165056754369288683e-03 3.749999999999999975e-10 1.459999999999999964e+01 1.534999999999999964e+01
2.178547167778015137e+01 5.000000000000000000e+00 1.002374172210693359e+02 2.104816436767578125e+01 3.017525672912597656e+01 1.058844089508056641e+02 1.057496070861816406e-01 6.259988784790039062e+00 5.710720062255859375e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.506077766418457031e+00 3.165056754369288683e-03 3.759999999999999941e-10 1.469999999999999929e+01 1.534999999999999964e+01
2.428901481628417969e+01 6.000000000000000000e+00 1.002374172210693359e+02 2.111382484436035156e+01 3.027377128601074219e+01 1.059172153472900391e+02 1.057496070861816406e-01 6.263272285461425781e+00 5.711705207824707031e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.495407581329345703e+00 3.033632412552833557e-03 3.740000000000000010e-10 1.480000000000000071e+01 1.534999999999999964e+01
2.676358985900878906e+01 7.000000000000000000e+00 1.002374172210693359e+02 2.114663124084472656e+01 3.020811080932617188e+01 1.058844089508056641e+02 1.057496070861816406e-01 6.261959075927734375e+00 5.711705207824707031e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.509361028671264648e+00 3.296290349680930376e-03 3.749999999999999975e-10 1.490000000000000036e+01 1.534999999999999964e+01
2.924316239356994629e+01 8.000000000000000000e+00 1.003358840942382812e+02 2.114663124084472656e+01 3.020811080932617188e+01 1.058844089508056641e+02 1.054210662841796875e-01 6.260645389556884766e+00 5.711048603057861328e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.499347448348999023e+00 3.953030565753579140e-03 3.759999999999999941e-10 1.500000000000000000e+01 1.534999999999999964e+01
3.175571584701538086e+01 9.000000000000000000e+00 1.002374172210693359e+02 2.108097076416015625e+01 3.017525672912597656e+01 1.059500694274902344e+02 1.057496070861816406e-01 6.260317325592041016e+00 5.711705207824707031e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.497541666030883789e+00 3.558948286809027195e-03 3.759999999999999941e-10 1.509999999999999964e+01 1.534999999999999964e+01
3.422930788993835449e+01 1.000000000000000000e+01 1.003030776977539062e+02 2.108097076416015625e+01 3.027377128601074219e+01 1.059172153472900391e+02 1.064062118530273438e-01 6.259004116058349609e+00 5.714660167694091797e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.499675750732421875e+00 4.084264161065220833e-03 3.749999999999999975e-10 1.519999999999999929e+01 1.534999999999999964e+01
3.672590637207031250e+01 1.100000000000000000e+01 1.002702236175537109e+02 2.111382484436035156e+01 3.020811080932617188e+01 1.058187484741210938e+02 1.054210662841796875e-01 6.260645389556884766e+00 5.713675022125244141e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.503779649734497070e+00 3.690372628625482321e-03 3.749999999999999975e-10 1.530000000000000071e+01 1.534999999999999964e+01
3.924845457077026367e+01 1.200000000000000000e+01 1.002374172210693359e+02 2.117948532104492188e+01 3.024091720581054688e+01 1.059500694274902344e+02 1.064062118530273438e-01 6.259332180023193359e+00 5.711048603057861328e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.496556758880615234e+00 3.558948286809027195e-03 3.749999999999999975e-10 1.540000000000000036e+01 1.534999999999999964e+01
4.175496649742126465e+01 1.300000000000000000e+01 1.002045631408691406e+02 2.091684341430664062e+01 3.024091720581054688e+01 1.058844089508056641e+02 1.067342758178710938e-01 6.259660720825195312e+00 5.712033271789550781e+00 0.000000000000000000e+00 4.628658294677734375e-03 3.504764556884765625e+00 3.427714691497385502e-03 3.759999999999999941e-10 1.550000000000000000e+01 1.534999999999999964e+01
4.422455215454101562e+01 1.400000000000000000e+01 1.002702236175537109e+02 2.121229171752929688e+01 3.024091720581054688e+01 1.059172153472900391e+02 1.054210662841796875e-01 6.259988784790039062e+00 5.714660167694091797e+00 9.999999999999999547e-07 4.957199096679687500e-03 3.496064186096191406e+00 3.427714691497385502e-03 3.740000000000000010e-10 1.559999999999999964e+01 1.534999999999999964e+01
4.671415734291076660e+01 1.500000000000000000e+01 1.002702236175537109e+02 2.114663124084472656e+01 3.010959625244140625e+01 1.059500694274902344e+02 1.067342758178710938e-01 6.259660720825195312e+00 5.713018417358398438e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.505913734436035156e+00 3.953030565753579140e-03 3.749999999999999975e-10 1.569999999999999929e+01 1.534999999999999964e+01
