# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 14.75
# y_centre = 18
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.873086929321289062e+00 0.000000000000000000e+00 1.003358840942382812e+02 2.131080627441406250e+01 3.024091720581054688e+01 1.051292896270751953e+02 2.651493549346923828e+00 5.956298828125000000e+00 3.506422519683837891e+00 9.999999999999999547e-07 4.300594329833984375e-03 4.305521488189697266e+00 4.609580035321414471e-03 2.260000000000000054e-09 1.475000000000000000e+01 1.500000000000000000e+01
1.166033744812011719e+01 1.000000000000000000e+00 1.003687381744384766e+02 2.134361267089843750e+01 3.030657768249511719e+01 1.050307750701904297e+02 2.659044742584228516e+00 5.960895061492919922e+00 3.499855995178222656e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.291896581649780273e+00 4.346922098193317652e-03 2.249999999999999882e-09 1.405000000000000071e+01 1.509999999999999964e+01
1.440976595878601074e+01 2.000000000000000000e+00 1.004015445709228516e+02 2.131080627441406250e+01 3.033943176269531250e+01 1.049651145935058594e+02 2.661343097686767578e+00 5.955313682556152344e+00 3.497557640075683594e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.291896581649780273e+00 4.609580035321414471e-03 2.240000000000000123e-09 1.415000000000000036e+01 1.509999999999999964e+01
1.693735694885253906e+01 3.000000000000000000e+00 1.004015445709228516e+02 2.127795219421386719e+01 3.037223815917968750e+01 1.049651145935058594e+02 2.665610790252685547e+00 5.958268642425537109e+00 3.491976737976074219e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.286807775497436523e+00 4.478346440009772778e-03 2.249999999999999882e-09 1.425000000000000000e+01 1.509999999999999964e+01
1.947888636589050293e+01 4.000000000000000000e+00 1.004015445709228516e+02 2.127795219421386719e+01 3.024091720581054688e+01 1.050964355468750000e+02 2.663312911987304688e+00 5.957283973693847656e+00 3.492304801940917969e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.296328783035278320e+00 4.741004377137869596e-03 2.240000000000000123e-09 1.434999999999999964e+01 1.509999999999999964e+01
2.195347166061401367e+01 5.000000000000000000e+00 1.003358840942382812e+02 2.127795219421386719e+01 3.024091720581054688e+01 1.049651145935058594e+02 2.662327766418457031e+00 5.957612037658691406e+00 3.495916366577148438e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.309133052825927734e+00 4.478346440009772778e-03 2.240000000000000123e-09 1.444999999999999929e+01 1.509999999999999964e+01
2.443405771255493164e+01 6.000000000000000000e+00 1.003030776977539062e+02 2.124514579772949219e+01 3.024091720581054688e+01 1.050636291503906250e+02 2.667252540588378906e+00 5.957940578460693359e+00 3.488365173339843750e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.292553186416625977e+00 4.872237972449511290e-03 2.240000000000000123e-09 1.455000000000000071e+01 1.509999999999999964e+01
2.696361374855041504e+01 7.000000000000000000e+00 1.004343986511230469e+02 2.124514579772949219e+01 3.043789863586425781e+01 1.050307750701904297e+02 2.675788879394531250e+00 5.958597183227539062e+00 3.489021778106689453e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.296000480651855469e+00 4.872237972449511290e-03 2.240000000000000123e-09 1.465000000000000036e+01 1.509999999999999964e+01
2.949116396903991699e+01 8.000000000000000000e+00 1.003358840942382812e+02 2.121229171752929688e+01 3.014245033264160156e+01 1.049979686737060547e+02 2.661999702453613281e+00 5.965491771697998047e+00 3.489021778106689453e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.306014060974121094e+00 4.609580035321414471e-03 2.229999999999999951e-09 1.475000000000000000e+01 1.509999999999999964e+01
3.204169249534606934e+01 9.000000000000000000e+00 1.003358840942382812e+02 2.124514579772949219e+01 3.030657768249511719e+01 1.050636291503906250e+02 2.669550895690917969e+00 5.965491771697998047e+00 3.490334987640380859e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.308148145675659180e+00 5.003662314265966415e-03 2.249999999999999882e-09 1.484999999999999964e+01 1.509999999999999964e+01
