# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 14.75
# y_centre = 18
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.329864978790283203e+00 0.000000000000000000e+00 1.002045631408691406e+02 2.108097076416015625e+01 3.027377128601074219e+01 1.048994541168212891e+02 5.417499542236328125e-01 6.252109527587890625e+00 5.304596424102783203e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.743120193481445312e+00 3.165056754369288683e-03 8.219999999999999532e-10 1.475000000000000000e+01 1.500000000000000000e+01
1.219308495521545410e+01 1.000000000000000000e+00 1.003030776977539062e+02 2.124514579772949219e+01 3.014245033264160156e+01 1.050307750701904297e+02 5.424065589904785156e-01 6.255721092224121094e+00 5.303611278533935547e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.742956161499023438e+00 2.376892196480184793e-03 8.129999999999999843e-10 1.405000000000000071e+01 1.509999999999999964e+01
1.475756835937500000e+01 2.000000000000000000e+00 1.003358840942382812e+02 2.111382484436035156e+01 3.017525672912597656e+01 1.049979686737060547e+02 5.420784950256347656e-01 6.247841358184814453e+00 5.304596424102783203e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.751163959503173828e+00 2.770974475424736738e-03 8.129999999999999843e-10 1.415000000000000036e+01 1.509999999999999964e+01
1.728414058685302734e+01 3.000000000000000000e+00 1.003687381744384766e+02 2.114663124084472656e+01 3.020811080932617188e+01 1.049651145935058594e+02 5.417499542236328125e-01 6.248169898986816406e+00 5.305581092834472656e+00 0.000000000000000000e+00 1.674175262451171875e-03 3.744269371032714844e+00 2.770974475424736738e-03 8.119999999999999877e-10 1.425000000000000000e+01 1.509999999999999964e+01
2.116990423202514648e+01 4.000000000000000000e+00 1.003030776977539062e+02 2.114663124084472656e+01 3.024091720581054688e+01 1.049651145935058594e+02 5.414214134216308594e-01 6.249154567718505859e+00 5.304267883300781250e+00 0.000000000000000000e+00 4.957199096679687500e-03 3.751163959503173828e+00 3.165056754369288683e-03 8.070000000000000050e-10 1.434999999999999964e+01 1.509999999999999964e+01
2.369246268272399902e+01 5.000000000000000000e+00 1.004343986511230469e+02 2.144212722778320312e+01 3.027377128601074219e+01 1.050636291503906250e+02 5.414214134216308594e-01 6.251124382019042969e+00 5.301969528198242188e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.747716665267944336e+00 3.165056754369288683e-03 8.209999999999999566e-10 1.444999999999999929e+01 1.509999999999999964e+01
2.622403192520141602e+01 6.000000000000000000e+00 1.002374172210693359e+02 2.114663124084472656e+01 3.007678985595703125e+01 1.049979686737060547e+02 5.401082038879394531e-01 6.250139713287353516e+00 5.306566238403320312e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.746731758117675781e+00 3.165056754369288683e-03 8.179999999999999670e-10 1.455000000000000071e+01 1.509999999999999964e+01
2.876158189773559570e+01 7.000000000000000000e+00 1.002374172210693359e+02 2.121229171752929688e+01 3.017525672912597656e+01 1.049651145935058594e+02 5.404367446899414062e-01 6.252437591552734375e+00 5.307550907135009766e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.747060060501098633e+00 2.902208070736378431e-03 8.109999999999999912e-10 1.465000000000000036e+01 1.509999999999999964e+01
3.128913235664367676e+01 8.000000000000000000e+00 1.003358840942382812e+02 2.124514579772949219e+01 3.027377128601074219e+01 1.049979686737060547e+02 5.404367446899414062e-01 6.249811172485351562e+00 5.305253028869628906e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.748865842819213867e+00 3.690372628625482321e-03 8.089999999999999981e-10 1.475000000000000000e+01 1.509999999999999964e+01
3.380170345306396484e+01 9.000000000000000000e+00 1.003687381744384766e+02 2.111382484436035156e+01 3.030657768249511719e+01 1.049979686737060547e+02 5.410933494567871094e-01 6.248826503753662109e+00 5.305253028869628906e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.745746850967407227e+00 3.821606223937124014e-03 8.199999999999999601e-10 1.484999999999999964e+01 1.509999999999999964e+01
3.633124113082885742e+01 1.000000000000000000e+01 1.003358840942382812e+02 2.114663124084472656e+01 3.027377128601074219e+01 1.049651145935058594e+02 5.401082038879394531e-01 6.253422737121582031e+00 5.305253028869628906e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.741806983947753906e+00 3.821606223937124014e-03 8.169999999999999704e-10 1.494999999999999929e+01 1.509999999999999964e+01
3.885481691360473633e+01 1.100000000000000000e+01 1.003358840942382812e+02 2.114663124084472656e+01 3.014245033264160156e+01 1.049323081970214844e+02 5.401082038879394531e-01 6.253094196319580078e+00 5.306566238403320312e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.751984834671020508e+00 3.690372628625482321e-03 8.099999999999999946e-10 1.505000000000000071e+01 1.509999999999999964e+01
4.132738685607910156e+01 1.200000000000000000e+01 1.003030776977539062e+02 2.134361267089843750e+01 3.017525672912597656e+01 1.049979686737060547e+02 5.394515991210937500e-01 6.250796318054199219e+00 5.303939819335937500e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.743776798248291016e+00 4.346922098193317652e-03 8.189999999999999635e-10 1.515000000000000036e+01 1.509999999999999964e+01
4.382396030426025391e+01 1.300000000000000000e+01 1.003358840942382812e+02 2.127795219421386719e+01 3.027377128601074219e+01 1.048994541168212891e+02 5.378103256225585938e-01 6.250139713287353516e+00 5.306566238403320312e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.754118680953979492e+00 4.872237972449511290e-03 8.209999999999999566e-10 1.525000000000000000e+01 1.509999999999999964e+01
