# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 15
# y_centre = 18.25
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.874040126800537109e+00 0.000000000000000000e+00 1.004015445709228516e+02 2.144212722778320312e+01 3.007678985595703125e+01 1.058515548706054688e+02 2.616364002227783203e+00 6.193013191223144531e+00 3.298271656036376953e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.371348381042480469e+00 2.770974475424736738e-03 1.300000000000000060e-09 1.500000000000000000e+01 1.525000000000000000e+01
1.164729380607604980e+01 1.000000000000000000e+00 1.004015445709228516e+02 2.127795219421386719e+01 3.024091720581054688e+01 1.059172153472900391e+02 2.623915195465087891e+00 6.192356586456298828e+00 3.295644760131835938e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.366587877273559570e+00 4.741004377137869596e-03 1.250000000000000026e-09 1.430000000000000071e+01 1.534999999999999964e+01
1.417184829711914062e+01 2.000000000000000000e+00 1.004015445709228516e+02 2.140927314758300781e+01 3.017525672912597656e+01 1.059172153472900391e+02 2.627526760101318359e+00 6.192684650421142578e+00 3.289078712463378906e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.365438699722290039e+00 4.741004377137869596e-03 1.240000000000000061e-09 1.440000000000000036e+01 1.534999999999999964e+01
1.670538139343261719e+01 3.000000000000000000e+00 1.003687381744384766e+02 2.147493362426757812e+01 3.024091720581054688e+01 1.058844089508056641e+02 2.628511428833007812e+00 6.193669795989990234e+00 3.288750171661376953e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.371020078659057617e+00 5.528978188522160053e-03 1.300000000000000060e-09 1.450000000000000000e+01 1.534999999999999964e+01
1.921798539161682129e+01 4.000000000000000000e+00 1.003687381744384766e+02 2.127795219421386719e+01 3.030657768249511719e+01 1.059172153472900391e+02 2.629496574401855469e+00 6.193669795989990234e+00 3.289078712463378906e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.368885993957519531e+00 5.660211783833801746e-03 1.279999999999999923e-09 1.459999999999999964e+01 1.534999999999999964e+01
2.169250893592834473e+01 5.000000000000000000e+00 1.003687381744384766e+02 2.117948532104492188e+01 3.014245033264160156e+01 1.059500694274902344e+02 2.625885009765625000e+00 6.195639610290527344e+00 3.291377067565917969e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.371676683425903320e+00 1.157030148897320032e-02 1.190000000000000027e-09 1.469999999999999929e+01 1.534999999999999964e+01
2.417008209228515625e+01 6.000000000000000000e+00 1.003358840942382812e+02 2.131080627441406250e+01 3.027377128601074219e+01 1.058844089508056641e+02 2.631794929504394531e+00 6.191042900085449219e+00 3.290063381195068359e+00 0.000000000000000000e+00 2.330780029296875000e-03 4.366587877273559570e+00 1.195026852656155825e-03 1.190000000000000027e-09 1.480000000000000071e+01 1.534999999999999964e+01
2.668463587760925293e+01 7.000000000000000000e+00 1.002702236175537109e+02 2.131080627441406250e+01 3.017525672912597656e+01 1.058844089508056641e+02 2.625885009765625000e+00 6.192356586456298828e+00 3.290063381195068359e+00 0.000000000000000000e+00 4.628658294677734375e-03 4.369706869125366211e+00 1.734896685229614377e-02 1.190000000000000027e-09 1.490000000000000036e+01 1.534999999999999964e+01
2.922920012474060059e+01 8.000000000000000000e+00 1.003358840942382812e+02 2.131080627441406250e+01 3.020811080932617188e+01 1.059172153472900391e+02 2.626213550567626953e+00 6.192356586456298828e+00 3.291377067565917969e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.363633155822753906e+00 9.600271587260067463e-03 1.170000000000000096e-09 1.500000000000000000e+01 1.534999999999999964e+01
3.177170658111572266e+01 9.000000000000000000e+00 1.003358840942382812e+02 2.134361267089843750e+01 3.014245033264160156e+01 1.059172153472900391e+02 2.625556945800781250e+00 6.193669795989990234e+00 3.285467147827148438e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.375780582427978516e+00 1.367156498599797487e-02 1.180000000000000061e-09 1.509999999999999964e+01 1.534999999999999964e+01
3.428127193450927734e+01 1.000000000000000000e+01 1.003687381744384766e+02 2.124514579772949219e+01 3.024091720581054688e+01 1.058844089508056641e+02 2.618662357330322266e+00 6.194326400756835938e+00 3.286780357360839844e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.374303340911865234e+00 1.577301922952756286e-02 1.170000000000000096e-09 1.519999999999999929e+01 1.534999999999999964e+01
3.679982328414916992e+01 1.100000000000000000e+01 1.003358840942382812e+02 2.137646675109863281e+01 3.017525672912597656e+01 1.059172153472900391e+02 2.617349147796630859e+00 6.195639610290527344e+00 3.286452293395996094e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.369871139526367188e+00 1.800570706836879253e-02 1.170000000000000096e-09 1.530000000000000071e+01 1.534999999999999964e+01
3.928038334846496582e+01 1.200000000000000000e+01 1.004015445709228516e+02 2.127795219421386719e+01 3.007678985595703125e+01 1.058844089508056641e+02 2.609469413757324219e+00 6.194983005523681641e+00 3.294660091400146484e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.369706869125366211e+00 1.748039119411259890e-02 1.180000000000000061e-09 1.540000000000000036e+01 1.534999999999999964e+01
4.177594685554504395e+01 1.300000000000000000e+01 1.004672050476074219e+02 2.131080627441406250e+01 3.020811080932617188e+01 1.059172153472900391e+02 2.614394187927246094e+00 6.206802368164062500e+00 3.285139083862304688e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.376929759979248047e+00 2.089494437677785754e-02 1.170000000000000096e-09 1.550000000000000000e+01 1.534999999999999964e+01
4.428851795196533203e+01 1.400000000000000000e+01 1.003030776977539062e+02 2.127795219421386719e+01 3.030657768249511719e+01 1.058844089508056641e+02 2.616035461425781250e+00 6.194983005523681641e+00 3.293018341064453125e+00 0.000000000000000000e+00 4.957199096679687500e-03 4.365110397338867188e+00 2.168291818816214800e-02 1.170000000000000096e-09 1.559999999999999964e+01 1.534999999999999964e+01
4.681604743003845215e+01 1.500000000000000000e+01 1.003687381744384766e+02 2.134361267089843750e+01 3.024091720581054688e+01 1.059172153472900391e+02 2.606186389923095703e+00 6.194326400756835938e+00 3.299912929534912109e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.366259574890136719e+00 1.682365097803995013e-02 1.159999999999999923e-09 1.569999999999999929e+01 1.534999999999999964e+01
5.228389668464660645e+01 1.600000000000000000e+01 1.003358840942382812e+02 2.114663124084472656e+01 3.020811080932617188e+01 1.058844089508056641e+02 2.636391162872314453e+00 6.194983005523681641e+00 3.284482479095458984e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.377422332763671875e+00 4.609580035321414471e-03 1.149999999999999958e-09 1.400000000000000000e+01 1.544999999999999929e+01
5.484342503547668457e+01 1.700000000000000000e+01 1.002702236175537109e+02 2.111382484436035156e+01 3.030657768249511719e+01 1.059172153472900391e+02 2.635077953338623047e+00 6.197609424591064453e+00 3.281198978424072266e+00 0.000000000000000000e+00 2.330780029296875000e-03 4.379063844680786133e+00 4.609580035321414471e-03 1.130000000000000027e-09 1.409999999999999964e+01 1.544999999999999929e+01
5.736997818946838379e+01 1.800000000000000000e+01 1.003030776977539062e+02 2.127795219421386719e+01 3.004393577575683594e+01 1.059828758239746094e+02 2.632451534271240234e+00 6.193997859954833984e+00 3.287108898162841797e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.371348381042480469e+00 5.003662314265966415e-03 1.139999999999999992e-09 1.419999999999999929e+01 1.544999999999999929e+01
5.990750741958618164e+01 1.900000000000000000e+01 1.003358840942382812e+02 2.137646675109863281e+01 3.030657768249511719e+01 1.058844089508056641e+02 2.629824638366699219e+00 6.193997859954833984e+00 3.288422107696533203e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.365274667739868164e+00 4.609580035321414471e-03 1.139999999999999992e-09 1.430000000000000071e+01 1.544999999999999929e+01
6.243806600570678711e+01 2.000000000000000000e+01 1.004015445709228516e+02 2.140927314758300781e+01 3.020811080932617188e+01 1.058515548706054688e+02 2.626541614532470703e+00 6.193669795989990234e+00 3.289406776428222656e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.367737054824829102e+00 4.872237972449511290e-03 1.139999999999999992e-09 1.440000000000000036e+01 1.544999999999999929e+01
6.495060896873474121e+01 2.100000000000000000e+01 1.004015445709228516e+02 2.137646675109863281e+01 3.014245033264160156e+01 1.059500694274902344e+02 2.631466388702392578e+00 6.194983005523681641e+00 3.284810543060302734e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.369214296340942383e+00 5.134895909577608109e-03 1.130000000000000027e-09 1.450000000000000000e+01 1.544999999999999929e+01
6.749813795089721680e+01 2.200000000000000000e+01 1.003687381744384766e+02 2.121229171752929688e+01 3.030657768249511719e+01 1.059172153472900391e+02 2.627526760101318359e+00 6.197609424591064453e+00 3.285467147827148438e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.371512651443481445e+00 6.711034278851002455e-03 1.120000000000000061e-09 1.459999999999999964e+01 1.544999999999999929e+01
7.001669001579284668e+01 2.300000000000000000e+01 1.004015445709228516e+02 2.117948532104492188e+01 3.004393577575683594e+01 1.059828758239746094e+02 2.629168033599853516e+00 6.197937488555908203e+00 3.288750171661376953e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.368557691574096680e+00 1.695507531985640526e-02 1.130000000000000027e-09 1.469999999999999929e+01 1.544999999999999929e+01
