# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 15
# y_centre = 18.25
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
8.923863649368286133e+00 0.000000000000000000e+00 1.001717567443847656e+02 2.108097076416015625e+01 3.020811080932617188e+01 1.059172153472900391e+02 3.643989562988281250e-03 6.283956050872802734e+00 5.781635761260986328e+00 0.000000000000000000e+00 2.330780029296875000e-03 3.000802993774414062e+00 1.720342726912349463e-03 3.919999999999999905e-10 1.500000000000000000e+01 1.525000000000000000e+01
1.376409220695495605e+01 1.000000000000000000e+00 1.002374172210693359e+02 2.098250389099121094e+01 3.033943176269531250e+01 1.058844089508056641e+02 4.300594329833984375e-03 6.281657695770263672e+00 5.781307697296142578e+00 9.999999999999999547e-07 2.987384796142578125e-03 2.997519969940185547e+00 1.588918385095894337e-03 3.939999999999999836e-10 1.430000000000000071e+01 1.534999999999999964e+01
1.628164243698120117e+01 2.000000000000000000e+00 1.002374172210693359e+02 2.098250389099121094e+01 3.024091720581054688e+01 1.059500694274902344e+02 5.613803863525390625e-03 6.298073291778564453e+00 5.778681278228759766e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.003101348876953125e+00 1.457684789784252644e-03 3.939999999999999836e-10 1.440000000000000036e+01 1.534999999999999964e+01
1.881618213653564453e+01 3.000000000000000000e+00 1.002045631408691406e+02 2.088398933410644531e+01 3.014245033264160156e+01 1.059172153472900391e+02 3.972053527832031250e-03 6.283627510070800781e+00 5.780651092529296875e+00 9.999999999999999547e-07 4.957199096679687500e-03 3.003757953643798828e+00 1.195026852656155825e-03 3.919999999999999905e-10 1.450000000000000000e+01 1.534999999999999964e+01
2.135470628738403320e+01 4.000000000000000000e+00 1.002045631408691406e+02 2.085113525390625000e+01 3.027377128601074219e+01 1.059172153472900391e+02 4.628658294677734375e-03 6.284284114837646484e+00 5.779665946960449219e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.001623868942260742e+00 1.457684789784252644e-03 3.919999999999999905e-10 1.459999999999999964e+01 1.534999999999999964e+01
2.385526657104492188e+01 5.000000000000000000e+00 1.001717567443847656e+02 2.098250389099121094e+01 3.020811080932617188e+01 1.058844089508056641e+02 4.300594329833984375e-03 6.281657695770263672e+00 5.778024673461914062e+00 0.000000000000000000e+00 4.628658294677734375e-03 2.996206760406494141e+00 1.457684789784252644e-03 3.929999999999999870e-10 1.469999999999999929e+01 1.534999999999999964e+01
2.635882544517517090e+01 6.000000000000000000e+00 1.001717567443847656e+02 2.091684341430664062e+01 3.007678985595703125e+01 1.058844089508056641e+02 3.972053527832031250e-03 6.285269260406494141e+00 5.780979156494140625e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.006056070327758789e+00 1.326260447967797518e-03 3.919999999999999905e-10 1.480000000000000071e+01 1.534999999999999964e+01
2.883340024948120117e+01 7.000000000000000000e+00 1.002702236175537109e+02 2.091684341430664062e+01 3.017525672912597656e+01 1.059172153472900391e+02 5.941867828369140625e-03 6.297416687011718750e+00 5.780322551727294922e+00 9.999999999999999547e-07 4.957199096679687500e-03 3.003265380859375000e+00 1.326260447967797518e-03 3.919999999999999905e-10 1.490000000000000036e+01 1.534999999999999964e+01
3.131301164627075195e+01 8.000000000000000000e+00 1.001389026641845703e+02 2.094964981079101562e+01 3.020811080932617188e+01 1.058844089508056641e+02 4.300594329833984375e-03 6.281986236572265625e+00 5.780651092529296875e+00 9.999999999999999547e-07 3.315448760986328125e-03 2.999325752258300781e+00 1.195026852656155825e-03 3.919999999999999905e-10 1.500000000000000000e+01 1.534999999999999964e+01
3.382652568817138672e+01 9.000000000000000000e+00 1.002374172210693359e+02 2.094964981079101562e+01 3.017525672912597656e+01 1.059828758239746094e+02 4.300594329833984375e-03 6.283956050872802734e+00 5.779009342193603516e+00 0.000000000000000000e+00 2.987384796142578125e-03 2.999818086624145508e+00 1.457684789784252644e-03 3.909999999999999940e-10 1.509999999999999964e+01 1.534999999999999964e+01
3.629915428161621094e+01 1.000000000000000000e+01 1.002045631408691406e+02 2.091684341430664062e+01 3.024091720581054688e+01 1.059828758239746094e+02 4.628658294677734375e-03 6.281329154968261719e+00 5.780322551727294922e+00 0.000000000000000000e+00 2.987384796142578125e-03 2.999654054641723633e+00 1.326260447967797518e-03 3.929999999999999870e-10 1.519999999999999929e+01 1.534999999999999964e+01
3.878472208976745605e+01 1.100000000000000000e+01 1.001389026641845703e+02 2.091684341430664062e+01 3.004393577575683594e+01 1.058844089508056641e+02 4.957199096679687500e-03 6.279031276702880859e+00 5.781307697296142578e+00 0.000000000000000000e+00 2.658843994140625000e-03 2.997355699539184570e+00 1.326260447967797518e-03 3.909999999999999940e-10 1.530000000000000071e+01 1.534999999999999964e+01
4.131722211837768555e+01 1.200000000000000000e+01 1.001717567443847656e+02 2.098250389099121094e+01 3.010959625244140625e+01 1.059172153472900391e+02 4.300594329833984375e-03 6.281657695770263672e+00 5.781964302062988281e+00 0.000000000000000000e+00 4.300594329833984375e-03 2.996535062789916992e+00 1.326260447967797518e-03 3.919999999999999905e-10 1.540000000000000036e+01 1.534999999999999964e+01
