# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.915477514266967773e+00 0.000000000000000000e+00 1.003358840942382812e+02 2.127795219421386719e+01 3.010959625244140625e+01 8.992834091186523438e+01 2.439074516296386719e+00 6.002919197082519531e+00 3.633808135986328125e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.250693082809448242e+00 4.479777038795873523e-02 1.389999999999999956e-09 2.255000000000000071e+01 1.540000000000000036e+01
1.268974971771240234e+01 1.000000000000000000e+00 1.003687381744384766e+02 2.114663124084472656e+01 3.027377128601074219e+01 8.992834091186523438e+01 2.441372871398925781e+00 6.000621318817138672e+00 3.630196571350097656e+00 0.000000000000000000e+00 3.972053527832031250e-03 4.263333320617675781e+00 4.834374791244044900e-02 1.379999999999999991e-09 2.194999999999999929e+01 1.550000000000000000e+01
1.524933815002441406e+01 2.000000000000000000e+00 1.003687381744384766e+02 2.144212722778320312e+01 3.017525672912597656e+01 9.005966186523437500e+01 2.442029476165771484e+00 5.997994899749755859e+00 3.628554821014404297e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.251513957977294922e+00 4.755577410105615854e-02 1.379999999999999991e-09 2.205000000000000071e+01 1.550000000000000000e+01
1.778089261054992676e+01 3.000000000000000000e+00 1.003687381744384766e+02 2.117948532104492188e+01 3.024091720581054688e+01 8.999400138854980469e+01 2.443342685699462891e+00 5.999636173248291016e+00 3.630196571350097656e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.249544143676757812e+00 4.611106007359921932e-02 1.379999999999999991e-09 2.214999999999999858e+01 1.550000000000000000e+01
2.030944633483886719e+01 4.000000000000000000e+00 1.002702236175537109e+02 2.124514579772949219e+01 3.017525672912597656e+01 8.999400138854980469e+01 2.441372871398925781e+00 6.000292778015136719e+00 3.630853176116943359e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.249215841293334961e+00 4.663637594785541296e-02 1.370000000000000025e-09 2.225000000000000000e+01 1.550000000000000000e+01
2.284794569015502930e+01 5.000000000000000000e+00 1.003030776977539062e+02 2.127795219421386719e+01 3.030657768249511719e+01 8.996119499206542969e+01 2.441044330596923828e+00 5.997009754180908203e+00 3.631838321685791016e+00 0.000000000000000000e+00 4.300594329833984375e-03 4.245768547058105469e+00 4.637371801072731614e-02 1.379999999999999991e-09 2.235000000000000142e+01 1.550000000000000000e+01
2.538250708580017090e+01 6.000000000000000000e+00 1.004015445709228516e+02 2.121229171752929688e+01 3.024091720581054688e+01 8.996119499206542969e+01 2.444327831268310547e+00 5.996353149414062500e+00 3.629868030548095703e+00 0.000000000000000000e+00 3.972053527832031250e-03 4.244126796722412109e+00 4.597963573178276420e-02 1.379999999999999991e-09 2.244999999999999929e+01 1.550000000000000000e+01
2.789806008338928223e+01 7.000000000000000000e+00 1.004015445709228516e+02 2.127795219421386719e+01 3.010959625244140625e+01 8.992834091186523438e+01 2.441044330596923828e+00 5.996681213378906250e+00 3.631509780883789062e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.250200748443603516e+00 4.597963573178276420e-02 1.379999999999999991e-09 2.255000000000000071e+01 1.550000000000000000e+01
3.044261169433593750e+01 8.000000000000000000e+00 1.004015445709228516e+02 2.137646675109863281e+01 3.017525672912597656e+01 8.996119499206542969e+01 2.439731121063232422e+00 5.994711399078369141e+00 3.634464740753173828e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.244126796722412109e+00 4.545431985752657056e-02 1.389999999999999956e-09 2.265000000000000213e+01 1.550000000000000000e+01
3.295117282867431641e+01 9.000000000000000000e+00 1.003687381744384766e+02 2.117948532104492188e+01 3.027377128601074219e+01 9.009251594543457031e+01 2.436448097229003906e+00 5.992413520812988281e+00 3.633479595184326172e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.243141889572143555e+00 5.097032728372141719e-02 1.379999999999999991e-09 2.275000000000000000e+01 1.550000000000000000e+01
