# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.875514030456542969e+00 0.000000000000000000e+00 1.004672050476074219e+02 2.111382484436035156e+01 3.017525672912597656e+01 8.996119499206542969e+01 1.750235557556152344e-01 6.275091648101806641e+00 5.636849880218505859e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.600467920303344727e+00 4.741004377137869596e-03 8.640000000000000149e-10 2.255000000000000071e+01 1.540000000000000036e+01
1.263881158828735352e+01 1.000000000000000000e+00 1.001389026641845703e+02 2.117948532104492188e+01 3.010959625244140625e+01 8.996119499206542969e+01 1.700987815856933594e-01 6.277718067169189453e+00 5.641774177551269531e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.599811315536499023e+00 7.499008090235292912e-03 8.769999999999999700e-10 2.194999999999999929e+01 1.550000000000000000e+01
1.519331407546997070e+01 2.000000000000000000e+00 1.003030776977539062e+02 2.131080627441406250e+01 3.024091720581054688e+01 9.002685546875000000e+01 1.717405319213867188e-01 6.272464752197265625e+00 5.641446113586425781e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.598498106002807617e+00 7.499008090235292912e-03 8.630000000000000184e-10 2.205000000000000071e+01 1.550000000000000000e+01
1.765189480781555176e+01 3.000000000000000000e+00 1.004343986511230469e+02 2.124514579772949219e+01 3.024091720581054688e+01 9.002685546875000000e+01 1.723971366882324219e-01 6.275419712066650391e+00 5.639147758483886719e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.591439247131347656e+00 7.630241685546934605e-03 8.719999999999999873e-10 2.214999999999999858e+01 1.550000000000000000e+01
2.012853097915649414e+01 4.000000000000000000e+00 1.003358840942382812e+02 2.104816436767578125e+01 3.020811080932617188e+01 9.005966186523437500e+01 1.740384101867675781e-01 6.272136688232421875e+00 5.638819694519042969e+00 9.999999999999999547e-07 2.658843994140625000e-03 3.597677230834960938e+00 7.104925811290740967e-03 8.650000000000000115e-10 2.225000000000000000e+01 1.550000000000000000e+01
2.264604163169860840e+01 5.000000000000000000e+00 1.003358840942382812e+02 2.114663124084472656e+01 3.030657768249511719e+01 9.005966186523437500e+01 1.753520965576171875e-01 6.269838333129882812e+00 5.639476299285888672e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.602766275405883789e+00 6.185718404594808817e-03 8.620000000000000218e-10 2.235000000000000142e+01 1.550000000000000000e+01
2.519358634948730469e+01 6.000000000000000000e+00 1.003358840942382812e+02 2.108097076416015625e+01 3.030657768249511719e+01 8.999400138854980469e+01 1.792917251586914062e-01 6.271480083465576172e+00 5.641774177551269531e+00 0.000000000000000000e+00 5.285263061523437500e-03 3.592424392700195312e+00 4.872237972449511290e-03 8.739999999999999804e-10 2.244999999999999929e+01 1.550000000000000000e+01
2.769920563697814941e+01 7.000000000000000000e+00 1.002374172210693359e+02 2.094964981079101562e+01 3.037223815917968750e+01 9.005966186523437500e+01 1.789631843566894531e-01 6.268197059631347656e+00 5.640132904052734375e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.597184896469116211e+00 3.821606223937124014e-03 8.650000000000000115e-10 2.255000000000000071e+01 1.550000000000000000e+01
3.015475606918334961e+01 8.000000000000000000e+00 1.003687381744384766e+02 2.127795219421386719e+01 3.017525672912597656e+01 8.999400138854980469e+01 1.786351203918457031e-01 6.269510269165039062e+00 5.640132904052734375e+00 0.000000000000000000e+00 3.643989562988281250e-03 3.593409299850463867e+00 3.165056754369288683e-03 8.689999999999999977e-10 2.265000000000000213e+01 1.550000000000000000e+01
3.266032004356384277e+01 9.000000000000000000e+00 1.002702236175537109e+02 2.114663124084472656e+01 3.017525672912597656e+01 8.996119499206542969e+01 1.802763938903808594e-01 6.269181728363037109e+00 5.640460968017578125e+00 0.000000000000000000e+00 4.300594329833984375e-03 3.595050811767578125e+00 2.508316538296639919e-03 8.610000000000000253e-10 2.275000000000000000e+01 1.550000000000000000e+01
