# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.884490013122558594e+00 0.000000000000000000e+00 1.003030776977539062e+02 2.131080627441406250e+01 3.017525672912597656e+01 9.002685546875000000e+01 1.770299434661865234e+00 6.073506832122802734e+00 4.209670066833496094e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.057316541671752930e+00 5.740573286311700940e-02 1.290000000000000095e-09 2.255000000000000071e+01 1.540000000000000036e+01
1.264980506896972656e+01 1.000000000000000000e+00 1.003358840942382812e+02 2.127795219421386719e+01 3.014245033264160156e+01 9.002685546875000000e+01 1.778835773468017578e+00 6.067268848419189453e+00 4.211311817169189453e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.053212404251098633e+00 5.110175162553787231e-02 1.279999999999999923e-09 2.194999999999999929e+01 1.550000000000000000e+01
1.522433423995971680e+01 2.000000000000000000e+00 1.003030776977539062e+02 2.124514579772949219e+01 3.017525672912597656e+01 9.002685546875000000e+01 1.775880813598632812e+00 6.070880413055419922e+00 4.208685398101806641e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.057152271270751953e+00 5.294035718543455005e-02 1.279999999999999923e-09 2.205000000000000071e+01 1.550000000000000000e+01
1.783484125137329102e+01 3.000000000000000000e+00 1.003358840942382812e+02 2.114663124084472656e+01 3.017525672912597656e+01 8.986268043518066406e+01 1.774567604064941406e+00 6.068253993988037109e+00 4.212296485900878906e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.059122085571289062e+00 5.359709740150719881e-02 1.279999999999999923e-09 2.214999999999999858e+01 1.550000000000000000e+01
2.040433740615844727e+01 4.000000000000000000e+00 1.003358840942382812e+02 2.117948532104492188e+01 3.017525672912597656e+01 8.996119499206542969e+01 1.772926330566406250e+00 6.069895267486572266e+00 4.210983276367187500e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.060271263122558594e+00 5.372833099681884050e-02 1.279999999999999923e-09 2.225000000000000000e+01 1.550000000000000000e+01
2.297287297248840332e+01 5.000000000000000000e+00 1.002702236175537109e+02 2.117948532104492188e+01 3.027377128601074219e+01 8.999400138854980469e+01 1.772269725799560547e+00 6.069567203521728516e+00 4.213938236236572266e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.061912775039672852e+00 5.556693655671551824e-02 1.279999999999999923e-09 2.235000000000000142e+01 1.550000000000000000e+01
2.557237052917480469e+01 6.000000000000000000e+00 1.004343986511230469e+02 2.127795219421386719e+01 3.017525672912597656e+01 9.002685546875000000e+01 1.772597789764404297e+00 6.067925453186035156e+00 4.211639881134033203e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.048944473266601562e+00 5.661775905173271894e-02 1.279999999999999923e-09 2.244999999999999929e+01 1.550000000000000000e+01
2.814190244674682617e+01 7.000000000000000000e+00 1.002374172210693359e+02 2.117948532104492188e+01 3.010959625244140625e+01 8.996119499206542969e+01 1.766688346862792969e+00 6.069567203521728516e+00 4.210326671600341797e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.061748743057250977e+00 5.858778895344585180e-02 1.269999999999999957e-09 2.255000000000000071e+01 1.550000000000000000e+01
3.065448188781738281e+01 8.000000000000000000e+00 1.003358840942382812e+02 2.117948532104492188e+01 3.030657768249511719e+01 8.996119499206542969e+01 1.728275299072265625e+00 6.101413249969482422e+00 4.215251445770263672e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.058137178421020508e+00 6.042639451334252954e-02 1.269999999999999957e-09 2.265000000000000213e+01 1.550000000000000000e+01
3.317802500724792480e+01 9.000000000000000000e+00 1.003030776977539062e+02 2.124514579772949219e+01 3.024091720581054688e+01 8.996119499206542969e+01 1.718754291534423828e+00 6.106338024139404297e+00 4.214266777038574219e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.059778690338134766e+00 6.397237203782424331e-02 1.279999999999999923e-09 2.275000000000000000e+01 1.550000000000000000e+01
