# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.922472953796386719e+00 0.000000000000000000e+00 1.003687381744384766e+02 2.121229171752929688e+01 3.010959625244140625e+01 9.002685546875000000e+01 2.430866718292236328e+00 5.996681213378906250e+00 3.630196571350097656e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.245768547058105469e+00 4.965703759808093309e-02 1.240000000000000061e-09 2.255000000000000071e+01 1.540000000000000036e+01
1.260579776763916016e+01 1.000000000000000000e+00 1.002702236175537109e+02 2.111382484436035156e+01 3.033943176269531250e+01 8.992834091186523438e+01 2.442686080932617188e+00 5.994383335113525391e+00 3.636434555053710938e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.255289554595947266e+00 4.203976667486131191e-02 1.240000000000000061e-09 2.194999999999999929e+01 1.550000000000000000e+01
1.517134642601013184e+01 2.000000000000000000e+00 1.002702236175537109e+02 2.108097076416015625e+01 3.020811080932617188e+01 8.996119499206542969e+01 2.439403057098388672e+00 5.999636173248291016e+00 3.635777950286865234e+00 0.000000000000000000e+00 4.300594329833984375e-03 4.237232208251953125e+00 4.808108997531235218e-02 1.250000000000000026e-09 2.205000000000000071e+01 1.550000000000000000e+01
1.778783702850341797e+01 3.000000000000000000e+00 1.003687381744384766e+02 2.127795219421386719e+01 3.017525672912597656e+01 9.002685546875000000e+01 2.437433242797851562e+00 5.999964714050292969e+00 3.635121345520019531e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.250693082809448242e+00 4.479777038795873523e-02 1.250000000000000026e-09 2.214999999999999858e+01 1.550000000000000000e+01
2.035736894607543945e+01 4.000000000000000000e+00 1.003687381744384766e+02 2.144212722778320312e+01 3.017525672912597656e+01 9.005966186523437500e+01 2.434478282928466797e+00 5.996353149414062500e+00 3.635121345520019531e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.241007804870605469e+00 4.190834233304485679e-02 1.240000000000000061e-09 2.225000000000000000e+01 1.550000000000000000e+01
2.285993933677673340e+01 5.000000000000000000e+00 1.004015445709228516e+02 2.124514579772949219e+01 3.014245033264160156e+01 8.996119499206542969e+01 2.433493137359619141e+00 5.996681213378906250e+00 3.636106014251708984e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.246589183807373047e+00 4.847498150775209069e-02 1.250000000000000026e-09 2.235000000000000142e+01 1.550000000000000000e+01
2.536551046371459961e+01 6.000000000000000000e+00 1.004343986511230469e+02 2.121229171752929688e+01 3.017525672912597656e+01 9.002685546875000000e+01 2.432508468627929688e+00 5.997337818145751953e+00 3.634136199951171875e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.244947671890258789e+00 4.952561325626447797e-02 1.250000000000000026e-09 2.244999999999999929e+01 1.550000000000000000e+01
2.782310533523559570e+01 7.000000000000000000e+00 1.004015445709228516e+02 2.134361267089843750e+01 3.020811080932617188e+01 8.999400138854980469e+01 2.433165073394775391e+00 5.996681213378906250e+00 3.634136199951171875e+00 0.000000000000000000e+00 3.972053527832031250e-03 4.254304647445678711e+00 5.543570296140387654e-02 1.250000000000000026e-09 2.255000000000000071e+01 1.550000000000000000e+01
3.032667279243469238e+01 8.000000000000000000e+00 1.004015445709228516e+02 2.131080627441406250e+01 3.017525672912597656e+01 8.999400138854980469e+01 2.423644065856933594e+00 5.997994899749755859e+00 3.635449409484863281e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.240843772888183594e+00 5.727430852130055428e-02 1.240000000000000061e-09 2.265000000000000213e+01 1.550000000000000000e+01
3.286823582649230957e+01 9.000000000000000000e+00 1.004015445709228516e+02 2.131080627441406250e+01 3.007678985595703125e+01 9.005966186523437500e+01 2.417734146118164062e+00 5.996681213378906250e+00 3.638404369354248047e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.248394966125488281e+00 6.187110854079946876e-02 1.250000000000000026e-09 2.275000000000000000e+01 1.550000000000000000e+01
