# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 14.75
# y_centre = 18
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.877076864242553711e+00 0.000000000000000000e+00 1.002702236175537109e+02 2.124514579772949219e+01 3.017525672912597656e+01 1.049651145935058594e+02 1.088392257690429688e+00 6.141139507293701172e+00 4.875818729400634766e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.897920131683349609e+00 4.741004377137869596e-03 1.099999999999999924e-09 1.475000000000000000e+01 1.500000000000000000e+01
1.168080425262451172e+01 1.000000000000000000e+00 1.003030776977539062e+02 2.117948532104492188e+01 3.017525672912597656e+01 1.049979686737060547e+02 1.087735652923583984e+00 6.139169692993164062e+00 4.873848915100097656e+00 9.999999999999999547e-07 2.330780029296875000e-03 3.890697240829467773e+00 3.427714691497385502e-03 1.089999999999999958e-09 1.405000000000000071e+01 1.509999999999999964e+01
1.427432203292846680e+01 2.000000000000000000e+00 1.003030776977539062e+02 2.124514579772949219e+01 3.024091720581054688e+01 1.049651145935058594e+02 1.089376926422119141e+00 6.142452716827392578e+00 4.872863769531250000e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.897427558898925781e+00 3.558948286809027195e-03 1.089999999999999958e-09 1.415000000000000036e+01 1.509999999999999964e+01
1.682787799835205078e+01 3.000000000000000000e+00 1.003358840942382812e+02 2.117948532104492188e+01 3.020811080932617188e+01 1.049651145935058594e+02 1.087079048156738281e+00 6.142452716827392578e+00 4.875818729400634766e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.898741006851196289e+00 4.084264161065220833e-03 1.089999999999999958e-09 1.425000000000000000e+01 1.509999999999999964e+01
1.937166285514831543e+01 4.000000000000000000e+00 1.002702236175537109e+02 2.117948532104492188e+01 3.020811080932617188e+01 1.049979686737060547e+02 1.073289871215820312e+00 6.155256748199462891e+00 4.875818729400634766e+00 9.999999999999999547e-07 5.285263061523437500e-03 3.907277107238769531e+00 4.084264161065220833e-03 1.089999999999999958e-09 1.434999999999999964e+01 1.509999999999999964e+01
2.189322090148925781e+01 5.000000000000000000e+00 1.003687381744384766e+02 2.137646675109863281e+01 3.027377128601074219e+01 1.049979686737060547e+02 1.075259685516357422e+00 6.149675369262695312e+00 4.877460002899169922e+00 0.000000000000000000e+00 3.972053527832031250e-03 3.897920131683349609e+00 4.478346440009772778e-03 1.089999999999999958e-09 1.444999999999999929e+01 1.509999999999999964e+01
2.441973400115966797e+01 6.000000000000000000e+00 1.003030776977539062e+02 2.101531028747558594e+01 3.010959625244140625e+01 1.049651145935058594e+02 1.072304725646972656e+00 6.152302265167236328e+00 4.876146793365478516e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.894144535064697266e+00 4.609580035321414471e-03 1.089999999999999958e-09 1.455000000000000071e+01 1.509999999999999964e+01
2.694828224182128906e+01 7.000000000000000000e+00 1.003030776977539062e+02 2.137646675109863281e+01 3.024091720581054688e+01 1.049651145935058594e+02 1.071648120880126953e+00 6.154272079467773438e+00 4.880414962768554688e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.894801139831542969e+00 4.609580035321414471e-03 1.089999999999999958e-09 1.465000000000000036e+01 1.509999999999999964e+01
2.946585130691528320e+01 8.000000000000000000e+00 1.002374172210693359e+02 2.127795219421386719e+01 3.007678985595703125e+01 1.049651145935058594e+02 1.078542709350585938e+00 6.144751071929931641e+00 4.878116607666015625e+00 0.000000000000000000e+00 3.643989562988281250e-03 3.899397611618041992e+00 5.791636125650256872e-03 1.079999999999999993e-09 1.475000000000000000e+01 1.509999999999999964e+01
3.199544906616210938e+01 9.000000000000000000e+00 1.002702236175537109e+02 2.117948532104492188e+01 3.027377128601074219e+01 1.050307750701904297e+02 1.079527854919433594e+00 6.147377490997314453e+00 4.877788543701171875e+00 0.000000000000000000e+00 3.643989562988281250e-03 3.897427558898925781e+00 4.741004377137869596e-03 1.079999999999999993e-09 1.484999999999999964e+01 1.509999999999999964e+01
3.452295422554016113e+01 1.000000000000000000e+01 1.002374172210693359e+02 2.117948532104492188e+01 3.017525672912597656e+01 1.049651145935058594e+02 1.078214645385742188e+00 6.147705554962158203e+00 4.889935970306396484e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.898412704467773438e+00 4.872237972449511290e-03 1.070000000000000027e-09 1.494999999999999929e+01 1.509999999999999964e+01
3.700658655166625977e+01 1.100000000000000000e+01 1.003358840942382812e+02 2.117948532104492188e+01 3.024091720581054688e+01 1.050307750701904297e+02 1.075916290283203125e+00 6.144094467163085938e+00 4.878773212432861328e+00 0.000000000000000000e+00 2.658843994140625000e-03 3.896278619766235352e+00 5.266320251394063234e-03 1.079999999999999993e-09 1.505000000000000071e+01 1.509999999999999964e+01
