# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.922487020492553711e+00 0.000000000000000000e+00 1.004015445709228516e+02 2.134361267089843750e+01 3.004393577575683594e+01 8.999400138854980469e+01 2.108462810516357422e+00 6.069238662719726562e+00 3.868552207946777344e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.154661417007446289e+00 7.513562048552557826e-02 1.240000000000000061e-09 2.255000000000000071e+01 1.540000000000000036e+01
1.267575740814208984e+01 1.000000000000000000e+00 1.003687381744384766e+02 2.127795219421386719e+01 3.017525672912597656e+01 9.002685546875000000e+01 2.136041164398193359e+00 6.057419300079345703e+00 3.872163772583007812e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.153348207473754883e+00 5.083909368840977550e-02 1.230000000000000095e-09 2.194999999999999929e+01 1.550000000000000000e+01
1.529527640342712402e+01 2.000000000000000000e+00 1.003687381744384766e+02 2.124514579772949219e+01 3.024091720581054688e+01 9.002685546875000000e+01 2.125863552093505859e+00 6.066940784454345703e+00 3.872163772583007812e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.151542425155639648e+00 5.057643575128167868e-02 1.230000000000000095e-09 2.205000000000000071e+01 1.550000000000000000e+01
1.788478040695190430e+01 3.000000000000000000e+00 1.004343986511230469e+02 2.134361267089843750e+01 3.017525672912597656e+01 8.999400138854980469e+01 2.122580051422119141e+00 6.065627098083496094e+00 3.870522022247314453e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.145468711853027344e+00 5.688041698886081576e-02 1.230000000000000095e-09 2.214999999999999858e+01 1.550000000000000000e+01
2.049530482292175293e+01 4.000000000000000000e+00 1.003358840942382812e+02 2.131080627441406250e+01 3.020811080932617188e+01 8.999400138854980469e+01 2.119625568389892578e+00 6.066283702850341797e+00 3.872163772583007812e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.154661417007446289e+00 5.885044689057394862e-02 1.230000000000000095e-09 2.225000000000000000e+01 1.550000000000000000e+01
2.312178969383239746e+01 5.000000000000000000e+00 1.003358840942382812e+02 2.124514579772949219e+01 3.010959625244140625e+01 9.002685546875000000e+01 2.106821060180664062e+00 6.072193622589111328e+00 3.873148441314697266e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.154661417007446289e+00 5.648633470991626382e-02 1.219999999999999923e-09 2.235000000000000142e+01 1.550000000000000000e+01
2.570033025741577148e+01 6.000000000000000000e+00 1.002374172210693359e+02 2.108097076416015625e+01 3.017525672912597656e+01 9.002685546875000000e+01 2.108462810516357422e+00 6.067597389221191406e+00 3.871178627014160156e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.150721549987792969e+00 6.673037575092166662e-02 1.219999999999999923e-09 2.244999999999999929e+01 1.550000000000000000e+01
2.828285455703735352e+01 7.000000000000000000e+00 1.003030776977539062e+02 2.124514579772949219e+01 3.014245033264160156e+01 9.002685546875000000e+01 2.095330238342285156e+00 6.069238662719726562e+00 3.869537353515625000e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.154661417007446289e+00 8.104571019066497684e-02 1.209999999999999957e-09 2.255000000000000071e+01 1.550000000000000000e+01
3.077541637420654297e+01 8.000000000000000000e+00 1.003687381744384766e+02 2.134361267089843750e+01 3.010959625244140625e+01 8.999400138854980469e+01 2.099598407745361328e+00 6.057091236114501953e+00 3.871507167816162109e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.154333114624023438e+00 8.511700358940288424e-02 1.219999999999999923e-09 2.265000000000000213e+01 1.550000000000000000e+01
3.334994530677795410e+01 9.000000000000000000e+00 1.003687381744384766e+02 2.127795219421386719e+01 3.010959625244140625e+01 8.999400138854980469e+01 2.095986843109130859e+00 6.057747840881347656e+00 3.872163772583007812e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.152199029922485352e+00 8.853174751857295632e-02 1.230000000000000095e-09 2.275000000000000000e+01 1.550000000000000000e+01
3.584353494644165039e+01 1.000000000000000000e+01 1.003030776977539062e+02 2.124514579772949219e+01 3.030657768249511719e+01 8.992834091186523438e+01 2.099598407745361328e+00 6.053808212280273438e+00 3.872491836547851562e+00 0.000000000000000000e+00 3.972053527832031250e-03 4.155646324157714844e+00 8.498576999409124255e-02 1.230000000000000095e-09 2.285000000000000142e+01 1.550000000000000000e+01
3.841804862022399902e+01 1.100000000000000000e+01 1.003030776977539062e+02 2.137646675109863281e+01 3.020811080932617188e+01 9.005966186523437500e+01 2.095986843109130859e+00 6.054136276245117188e+00 3.869865417480468750e+00 0.000000000000000000e+00 3.972053527832031250e-03 4.166809082031250000e+00 8.958237926708534360e-02 1.219999999999999923e-09 2.294999999999999929e+01 1.550000000000000000e+01
