# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.917527914047241211e+00 0.000000000000000000e+00 1.003030776977539062e+02 2.121229171752929688e+01 3.020811080932617188e+01 8.999400138854980469e+01 4.764156341552734375e-01 6.274434566497802734e+00 5.325936794281005859e+00 0.000000000000000000e+00 5.285263061523437500e-03 3.780383825302124023e+00 2.181434252997860312e-02 9.380000000000000696e-10 2.255000000000000071e+01 1.540000000000000036e+01
1.259680199623107910e+01 1.000000000000000000e+00 1.002374172210693359e+02 2.114663124084472656e+01 3.017525672912597656e+01 8.992834091186523438e+01 4.688644409179687500e-01 6.276404857635498047e+00 5.326593399047851562e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.780055522918701172e+00 3.153306769672781229e-02 9.369999999999999696e-10 2.194999999999999929e+01 1.550000000000000000e+01
1.514636135101318359e+01 2.000000000000000000e+00 1.003687381744384766e+02 2.117948532104492188e+01 3.024091720581054688e+01 9.005966186523437500e+01 4.691925048828125000e-01 6.274763107299804688e+00 5.324295043945312500e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.777264833450317383e+00 3.192695922916755080e-02 9.340000000000000834e-10 2.205000000000000071e+01 1.550000000000000000e+01
1.777984189987182617e+01 3.000000000000000000e+00 1.003030776977539062e+02 2.121229171752929688e+01 3.010959625244140625e+01 8.999400138854980469e+01 4.701776504516601562e-01 6.274106502532958984e+00 5.324951648712158203e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.781040430068969727e+00 2.943161345319822431e-02 9.250000000000000111e-10 2.214999999999999858e+01 1.550000000000000000e+01
2.035938119888305664e+01 4.000000000000000000e+00 1.002702236175537109e+02 2.131080627441406250e+01 3.014245033264160156e+01 8.992834091186523438e+01 4.734606742858886719e-01 6.273449897766113281e+00 5.328891277313232422e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.778414011001586914e+00 2.864363964181393385e-02 9.210000000000000249e-10 2.225000000000000000e+01 1.550000000000000000e+01
2.297292518615722656e+01 5.000000000000000000e+00 1.003358840942382812e+02 2.121229171752929688e+01 3.024091720581054688e+01 8.999400138854980469e+01 4.734606742858886719e-01 6.275091648101806641e+00 5.326921463012695312e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.796307086944580078e+00 2.483500418020412326e-02 9.230000000000000180e-10 2.235000000000000142e+01 1.550000000000000000e+01
2.555641102790832520e+01 6.000000000000000000e+00 1.003030776977539062e+02 2.114663124084472656e+01 3.024091720581054688e+01 8.999400138854980469e+01 4.760870933532714844e-01 6.275091648101806641e+00 5.326264858245849609e+00 0.000000000000000000e+00 3.643989562988281250e-03 3.776279926300048828e+00 2.444092190125957131e-02 9.320000000000000903e-10 2.244999999999999929e+01 1.550000000000000000e+01
2.818090867996215820e+01 7.000000000000000000e+00 1.003687381744384766e+02 2.131080627441406250e+01 3.010959625244140625e+01 9.005966186523437500e+01 4.780569076538085938e-01 6.273449897766113281e+00 5.325608253479003906e+00 0.000000000000000000e+00 3.643989562988281250e-03 3.781204700469970703e+00 2.299639862030744553e-02 9.309999999999999904e-10 2.255000000000000071e+01 1.550000000000000000e+01
3.070647025108337402e+01 8.000000000000000000e+00 1.003030776977539062e+02 2.114663124084472656e+01 3.024091720581054688e+01 8.996119499206542969e+01 4.810118675231933594e-01 6.276732921600341797e+00 5.324623584747314453e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.781204700469970703e+00 2.128902665572240949e-02 9.369999999999999696e-10 2.265000000000000213e+01 1.550000000000000000e+01
3.324701404571533203e+01 9.000000000000000000e+00 1.003030776977539062e+02 2.117948532104492188e+01 3.020811080932617188e+01 9.002685546875000000e+01 4.865932464599609375e-01 6.274763107299804688e+00 5.326264858245849609e+00 0.000000000000000000e+00 3.643989562988281250e-03 3.782189607620239258e+00 6.973692215979099274e-03 9.299999999999999938e-10 2.275000000000000000e+01 1.550000000000000000e+01
