# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.878513097763061523e+00 0.000000000000000000e+00 1.003358840942382812e+02 2.131080627441406250e+01 3.017525672912597656e+01 9.002685546875000000e+01 2.164932727813720703e+00 6.106666564941406250e+00 3.788115501403808594e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.203908443450927734e+00 5.648633470991626382e-02 1.149999999999999958e-09 2.255000000000000071e+01 1.540000000000000036e+01
1.265177154541015625e+01 1.000000000000000000e+00 1.003358840942382812e+02 2.117948532104492188e+01 3.010959625244140625e+01 8.992834091186523438e+01 2.189228057861328125e+00 6.106994628906250000e+00 3.788772106170654297e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.201446056365966797e+00 3.021958726458251476e-02 1.149999999999999958e-09 2.194999999999999929e+01 1.550000000000000000e+01
1.518134117126464844e+01 2.000000000000000000e+00 1.003687381744384766e+02 2.131080627441406250e+01 3.017525672912597656e+01 8.999400138854980469e+01 2.191525936126708984e+00 6.106338024139404297e+00 3.792383670806884766e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.204565048217773438e+00 3.310901531949639320e-02 1.149999999999999958e-09 2.205000000000000071e+01 1.550000000000000000e+01
1.771189451217651367e+01 3.000000000000000000e+00 1.003687381744384766e+02 2.111382484436035156e+01 3.030657768249511719e+01 8.996119499206542969e+01 2.187586307525634766e+00 6.105353355407714844e+00 3.790085315704345703e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.201938629150390625e+00 2.562297799158841372e-02 1.149999999999999958e-09 2.214999999999999858e+01 1.550000000000000000e+01
2.022044706344604492e+01 4.000000000000000000e+00 1.004343986511230469e+02 2.131080627441406250e+01 3.020811080932617188e+01 8.999400138854980469e+01 2.187914848327636719e+00 6.104696750640869141e+00 3.788443565368652344e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.198163032531738281e+00 4.006973677314817905e-02 1.159999999999999923e-09 2.225000000000000000e+01 1.550000000000000000e+01
2.268204092979431152e+01 5.000000000000000000e+00 1.003030776977539062e+02 2.117948532104492188e+01 3.017525672912597656e+01 8.982987403869628906e+01 2.178393363952636719e+00 6.106994628906250000e+00 3.788115501403808594e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.195372343063354492e+00 3.560436109546571970e-02 1.149999999999999958e-09 2.235000000000000142e+01 1.550000000000000000e+01
2.518361783027648926e+01 6.000000000000000000e+00 1.003030776977539062e+02 2.131080627441406250e+01 3.010959625244140625e+01 8.996119499206542969e+01 2.179378509521484375e+00 6.105024814605712891e+00 3.789756774902343750e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.201117753982543945e+00 4.335305636050179601e-02 1.159999999999999923e-09 2.244999999999999929e+01 1.550000000000000000e+01
2.771617841720581055e+01 7.000000000000000000e+00 1.004015445709228516e+02 2.114663124084472656e+01 3.027377128601074219e+01 8.996119499206542969e+01 2.164604187011718750e+00 6.104368209838867188e+00 3.789100170135498047e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.196028947830200195e+00 5.990107863908633590e-02 1.149999999999999958e-09 2.255000000000000071e+01 1.550000000000000000e+01
3.021274828910827637e+01 8.000000000000000000e+00 1.004343986511230469e+02 2.154059410095214844e+01 3.020811080932617188e+01 9.002685546875000000e+01 2.158038139343261719e+00 6.109292984008789062e+00 3.786145687103271484e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.204236745834350586e+00 6.397237203782424331e-02 1.159999999999999923e-09 2.265000000000000213e+01 1.550000000000000000e+01
3.268632459640502930e+01 9.000000000000000000e+00 1.004015445709228516e+02 2.121229171752929688e+01 3.024091720581054688e+01 8.992834091186523438e+01 2.146875381469726562e+00 6.104696750640869141e+00 3.785160541534423828e+00 0.000000000000000000e+00 4.300594329833984375e-03 4.200297117233276367e+00 7.697441679192706943e-02 1.159999999999999923e-09 2.275000000000000000e+01 1.550000000000000000e+01
