# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.912532091140747070e+00 0.000000000000000000e+00 1.002702236175537109e+02 2.121229171752929688e+01 3.010959625244140625e+01 9.002685546875000000e+01 1.639630794525146484e+00 6.250467777252197266e+00 4.146634101867675781e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.103116273880004883e+00 7.316578133031725883e-02 1.089999999999999958e-09 2.255000000000000071e+01 1.540000000000000036e+01
1.272073292732238770e+01 1.000000000000000000e+00 1.003687381744384766e+02 2.121229171752929688e+01 3.024091720581054688e+01 8.999400138854980469e+01 1.675416946411132812e+00 6.250467777252197266e+00 4.144007205963134766e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.110831499099731445e+00 2.903772192075848579e-02 1.079999999999999993e-09 2.194999999999999929e+01 1.550000000000000000e+01
1.535222983360290527e+01 2.000000000000000000e+00 1.002374172210693359e+02 2.101531028747558594e+01 3.024091720581054688e+01 8.996119499206542969e+01 1.675416946411132812e+00 6.253750801086425781e+00 4.145648956298828125e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.116412878036499023e+00 3.560436109546571970e-02 1.079999999999999993e-09 2.205000000000000071e+01 1.550000000000000000e+01
1.794779634475708008e+01 3.000000000000000000e+00 1.003687381744384766e+02 2.127795219421386719e+01 3.010959625244140625e+01 8.999400138854980469e+01 1.678043365478515625e+00 6.255392551422119141e+00 4.144007205963134766e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.106070995330810547e+00 3.258369944524019957e-02 1.079999999999999993e-09 2.214999999999999858e+01 1.550000000000000000e+01
2.055425620079040527e+01 4.000000000000000000e+00 1.003687381744384766e+02 2.131080627441406250e+01 3.017525672912597656e+01 8.996119499206542969e+01 1.679028511047363281e+00 6.252766132354736328e+00 4.144664287567138672e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.104429483413696289e+00 3.113898541778326035e-02 1.079999999999999993e-09 2.225000000000000000e+01 1.550000000000000000e+01
2.312580180168151855e+01 5.000000000000000000e+00 1.003687381744384766e+02 2.137646675109863281e+01 3.017525672912597656e+01 9.002685546875000000e+01 1.672461986541748047e+00 6.253422737121582031e+00 4.146634101867675781e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.105414390563964844e+00 3.258369944524019957e-02 1.079999999999999993e-09 2.235000000000000142e+01 1.550000000000000000e+01
2.570332932472229004e+01 6.000000000000000000e+00 1.003358840942382812e+02 2.124514579772949219e+01 3.014245033264160156e+01 8.999400138854980469e+01 1.659329414367675781e+00 6.256049156188964844e+00 4.144007205963134766e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.103936910629272461e+00 4.755577410105615854e-02 1.079999999999999993e-09 2.244999999999999929e+01 1.550000000000000000e+01
2.832083153724670410e+01 7.000000000000000000e+00 1.002702236175537109e+02 2.134361267089843750e+01 3.007678985595703125e+01 8.996119499206542969e+01 1.638974189758300781e+00 6.257690906524658203e+00 4.143350601196289062e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.111488103866577148e+00 7.605501863872632384e-02 1.070000000000000027e-09 2.255000000000000071e+01 1.550000000000000000e+01
3.089736223220825195e+01 8.000000000000000000e+00 1.003687381744384766e+02 2.137646675109863281e+01 3.020811080932617188e+01 8.996119499206542969e+01 1.628796577453613281e+00 6.253094196319580078e+00 4.142365932464599609e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.108205080032348633e+00 8.065162791172042489e-02 1.079999999999999993e-09 2.265000000000000213e+01 1.550000000000000000e+01
3.340596437454223633e+01 9.000000000000000000e+00 1.003358840942382812e+02 2.124514579772949219e+01 3.020811080932617188e+01 8.992834091186523438e+01 1.628468036651611328e+00 6.256049156188964844e+00 4.143679141998291016e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.116741180419921875e+00 8.104571019066497684e-02 1.079999999999999993e-09 2.275000000000000000e+01 1.550000000000000000e+01
