# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 14.75
# y_centre = 18
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.970018625259399414e+00 0.000000000000000000e+00 1.003030776977539062e+02 2.124514579772949219e+01 3.024091720581054688e+01 1.049323081970214844e+02 1.737468242645263672e+00 6.187759876251220703e+00 4.179465293884277344e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.043198823928833008e+00 4.084264161065220833e-03 9.460000000000000420e-10 1.475000000000000000e+01 1.500000000000000000e+01
1.178831601142883301e+01 1.000000000000000000e+00 1.003030776977539062e+02 2.121229171752929688e+01 3.017525672912597656e+01 1.049651145935058594e+02 1.835962295532226562e+00 6.099771976470947266e+00 4.167317867279052734e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.051570892333984375e+00 3.558948286809027195e-03 9.560000000000000074e-10 1.405000000000000071e+01 1.509999999999999964e+01
1.428884482383728027e+01 2.000000000000000000e+00 1.002702236175537109e+02 2.114663124084472656e+01 3.040509223937988281e+01 1.049651145935058594e+02 1.835305690765380859e+00 6.100756645202636719e+00 4.168959140777587891e+00 0.000000000000000000e+00 5.285263061523437500e-03 4.043527364730834961e+00 3.821606223937124014e-03 9.549999999999999075e-10 1.415000000000000036e+01 1.509999999999999964e+01
1.683139896392822266e+01 3.000000000000000000e+00 1.004015445709228516e+02 2.114663124084472656e+01 3.027377128601074219e+01 1.049651145935058594e+02 1.837275505065917969e+00 6.099443435668945312e+00 4.170272350311279297e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.045168876647949219e+00 4.215688502881675959e-03 9.469999999999999351e-10 1.425000000000000000e+01 1.509999999999999964e+01
1.935993885993957520e+01 4.000000000000000000e+00 1.003358840942382812e+02 2.124514579772949219e+01 3.014245033264160156e+01 1.049651145935058594e+02 1.836290836334228516e+00 6.101085186004638672e+00 4.170600891113281250e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.047631263732910156e+00 4.215688502881675959e-03 9.489999999999999282e-10 1.434999999999999964e+01 1.509999999999999964e+01
2.187250351905822754e+01 5.000000000000000000e+00 1.004343986511230469e+02 2.127795219421386719e+01 3.020811080932617188e+01 1.049979686737060547e+02 1.840230464935302734e+00 6.095503807067871094e+00 4.166332721710205078e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.042049884796142578e+00 4.741004377137869596e-03 9.540000000000000143e-10 1.444999999999999929e+01 1.509999999999999964e+01
2.434910321235656738e+01 6.000000000000000000e+00 1.003358840942382812e+02 2.124514579772949219e+01 3.027377128601074219e+01 1.049651145935058594e+02 1.838260650634765625e+00 6.099443435668945312e+00 4.165019512176513672e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.052884101867675781e+00 4.084264161065220833e-03 9.520000000000000212e-10 1.455000000000000071e+01 1.509999999999999964e+01
2.682568883895874023e+01 7.000000000000000000e+00 1.004015445709228516e+02 2.127795219421386719e+01 3.014245033264160156e+01 1.049979686737060547e+02 1.842528820037841797e+00 6.100428581237792969e+00 4.164034366607666016e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.050093412399291992e+00 4.478346440009772778e-03 9.549999999999999075e-10 1.465000000000000036e+01 1.509999999999999964e+01
2.935324406623840332e+01 8.000000000000000000e+00 1.003687381744384766e+02 2.127795219421386719e+01 3.010959625244140625e+01 1.049651145935058594e+02 1.855661392211914062e+00 6.091235637664794922e+00 4.161736488342285156e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.048123598098754883e+00 4.215688502881675959e-03 9.480000000000000351e-10 1.475000000000000000e+01 1.509999999999999964e+01
3.187280583381652832e+01 9.000000000000000000e+00 1.004015445709228516e+02 2.124514579772949219e+01 3.017525672912597656e+01 1.049651145935058594e+02 1.852706432342529297e+00 6.089922428131103516e+00 4.162721157073974609e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.046482086181640625e+00 4.215688502881675959e-03 9.630000000000000867e-10 1.484999999999999964e+01 1.509999999999999964e+01
