# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
7.887492656707763672e+00 0.000000000000000000e+00 1.003030776977539062e+02 2.117948532104492188e+01 3.027377128601074219e+01 8.992834091186523438e+01 2.172483921051025391e+00 6.019991874694824219e+00 3.863627433776855469e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.148423433303833008e+00 5.806228233268484473e-02 1.389999999999999956e-09 2.255000000000000071e+01 1.540000000000000036e+01
1.267275857925415039e+01 1.000000000000000000e+00 1.003358840942382812e+02 2.117948532104492188e+01 3.030657768249511719e+01 8.989553451538085938e+01 2.208926677703857422e+00 5.992084980010986328e+00 3.858046054840087891e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.157287836074829102e+00 5.399098893394693732e-02 1.370000000000000025e-09 2.194999999999999929e+01 1.550000000000000000e+01
1.524730300903320312e+01 2.000000000000000000e+00 1.003687381744384766e+02 2.117948532104492188e+01 3.017525672912597656e+01 8.992834091186523438e+01 2.174782276153564453e+00 6.022946357727050781e+00 3.861001014709472656e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.149572610855102539e+00 5.425364687107503414e-02 1.370000000000000025e-09 2.205000000000000071e+01 1.550000000000000000e+01
1.775388669967651367e+01 3.000000000000000000e+00 1.003687381744384766e+02 2.117948532104492188e+01 3.017525672912597656e+01 9.005966186523437500e+01 2.178065299987792969e+00 6.022618293762207031e+00 3.860672950744628906e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.154989719390869141e+00 5.372833099681884050e-02 1.379999999999999991e-09 2.214999999999999858e+01 1.550000000000000000e+01
2.027041745185852051e+01 4.000000000000000000e+00 1.003358840942382812e+02 2.121229171752929688e+01 3.010959625244140625e+01 8.989553451538085938e+01 2.174125671386718750e+00 6.024916172027587891e+00 3.861329555511474609e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.153840541839599609e+00 5.477896274533122778e-02 1.379999999999999991e-09 2.225000000000000000e+01 1.550000000000000000e+01
2.278003621101379395e+01 5.000000000000000000e+00 1.002702236175537109e+02 2.127795219421386719e+01 3.027377128601074219e+01 8.996119499206542969e+01 2.176095485687255859e+00 6.020319938659667969e+00 3.860016345977783203e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.152199029922485352e+00 5.779962439555674791e-02 1.370000000000000025e-09 2.235000000000000142e+01 1.550000000000000000e+01
2.526058220863342285e+01 6.000000000000000000e+00 1.003030776977539062e+02 2.121229171752929688e+01 3.024091720581054688e+01 9.009251594543457031e+01 2.169857501983642578e+00 6.019663333892822266e+00 3.862314224243164062e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.150557518005371094e+00 5.819370667450129986e-02 1.379999999999999991e-09 2.244999999999999929e+01 1.550000000000000000e+01
2.776415014266967773e+01 7.000000000000000000e+00 1.003030776977539062e+02 2.140927314758300781e+01 3.017525672912597656e+01 8.992834091186523438e+01 2.170842170715332031e+00 6.018678665161132812e+00 3.863299369812011719e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.150393247604370117e+00 5.806228233268484473e-02 1.370000000000000025e-09 2.255000000000000071e+01 1.550000000000000000e+01
3.032872343063354492e+01 8.000000000000000000e+00 1.002702236175537109e+02 2.124514579772949219e+01 3.004393577575683594e+01 8.996119499206542969e+01 2.165589332580566406e+00 6.022946357727050781e+00 3.860344409942626953e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.148751735687255859e+00 5.911310482770204544e-02 1.370000000000000025e-09 2.265000000000000213e+01 1.550000000000000000e+01
3.282524514198303223e+01 9.000000000000000000e+00 1.003358840942382812e+02 2.131080627441406250e+01 3.020811080932617188e+01 9.002685546875000000e+01 2.163947582244873047e+00 6.025573253631591797e+00 3.861657619476318359e+00 9.999999999999999547e-07 3.972053527832031250e-03 4.152527332305908203e+00 6.410379637964069843e-02 1.379999999999999991e-09 2.275000000000000000e+01 1.550000000000000000e+01
