# Solenoid scan data
# r_max = 2.1
# point_spacing = 0.05
# x_centre = 22.55
# y_centre = 17.5
# wait_time = 1.5
# N_points = 1370
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
8.746055364608764648e+00 0.000000000000000000e+00 1.003358840942382812e+02 2.111382484436035156e+01 3.027377128601074219e+01 8.989553451538085938e+01 8.966207504272460938e-02 6.306937694549560547e+00 5.691021442413330078e+00 0.000000000000000000e+00 4.300594329833984375e-03 3.550235986709594727e+00 3.165056754369288683e-03 8.870000000000000389e-10 2.255000000000000071e+01 1.540000000000000036e+01
1.373615074157714844e+01 1.000000000000000000e+00 1.002374172210693359e+02 2.111382484436035156e+01 3.020811080932617188e+01 8.996119499206542969e+01 8.834886550903320312e-02 6.304967880249023438e+00 5.691021442413330078e+00 0.000000000000000000e+00 2.987384796142578125e-03 3.549743413925170898e+00 4.872237972449511290e-03 8.970000000000000044e-10 2.194999999999999929e+01 1.550000000000000000e+01
1.627375006675720215e+01 2.000000000000000000e+00 1.003358840942382812e+02 2.111382484436035156e+01 3.020811080932617188e+01 9.002685546875000000e+01 8.802032470703125000e-02 6.307922840118408203e+00 5.690364837646484375e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.553190708160400391e+00 5.003662314265966415e-03 8.819999999999999528e-10 2.205000000000000071e+01 1.550000000000000000e+01
1.889425539970397949e+01 3.000000000000000000e+00 1.003358840942382812e+02 2.098250389099121094e+01 3.033943176269531250e+01 8.989553451538085938e+01 8.834886550903320312e-02 6.310221195220947266e+00 5.691678047180175781e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.541043281555175781e+00 4.084264161065220833e-03 8.719999999999999873e-10 2.214999999999999858e+01 1.550000000000000000e+01
2.157167434692382812e+01 4.000000000000000000e+00 1.003358840942382812e+02 2.108097076416015625e+01 3.017525672912597656e+01 8.999400138854980469e+01 8.900547027587890625e-02 6.307266235351562500e+00 5.692006587982177734e+00 9.999999999999999547e-07 2.987384796142578125e-03 3.553354978561401367e+00 3.690372628625482321e-03 8.739999999999999804e-10 2.225000000000000000e+01 1.550000000000000000e+01
2.414321804046630859e+01 5.000000000000000000e+00 1.003030776977539062e+02 2.121229171752929688e+01 3.010959625244140625e+01 8.999400138854980469e+01 8.999013900756835938e-02 6.309892654418945312e+00 5.692006587982177734e+00 0.000000000000000000e+00 2.330780029296875000e-03 3.550728559494018555e+00 3.558948286809027195e-03 8.799999999999999597e-10 2.235000000000000142e+01 1.550000000000000000e+01
2.666577196121215820e+01 6.000000000000000000e+00 1.003030776977539062e+02 2.108097076416015625e+01 3.030657768249511719e+01 9.005966186523437500e+01 8.966207504272460938e-02 6.307594299316406250e+00 5.690692901611328125e+00 0.000000000000000000e+00 3.972053527832031250e-03 3.549415111541748047e+00 3.296290349680930376e-03 8.809999999999999562e-10 2.244999999999999929e+01 1.550000000000000000e+01
2.916035604476928711e+01 7.000000000000000000e+00 1.002702236175537109e+02 2.101531028747558594e+01 3.020811080932617188e+01 8.999400138854980469e+01 8.999013900756835938e-02 6.309236049652099609e+00 5.690036296844482422e+00 9.999999999999999547e-07 3.643989562988281250e-03 3.550564289093017578e+00 2.508316538296639919e-03 8.829999999999999493e-10 2.255000000000000071e+01 1.550000000000000000e+01
3.169788861274719238e+01 8.000000000000000000e+00 1.002702236175537109e+02 2.111382484436035156e+01 3.004393577575683594e+01 8.999400138854980469e+01 9.031867980957031250e-02 6.308579444885253906e+00 5.693976402282714844e+00 0.000000000000000000e+00 3.315448760986328125e-03 3.544654607772827148e+00 2.639550133608281612e-03 8.819999999999999528e-10 2.265000000000000213e+01 1.550000000000000000e+01
3.423244071006774902e+01 9.000000000000000000e+00 1.002374172210693359e+02 2.111382484436035156e+01 3.024091720581054688e+01 8.996119499206542969e+01 8.999013900756835938e-02 6.307922840118408203e+00 5.694961071014404297e+00 9.999999999999999547e-07 3.315448760986328125e-03 3.547773599624633789e+00 2.114234259352087975e-03 8.829999999999999493e-10 2.275000000000000000e+01 1.550000000000000000e+01
3.676501011848449707e+01 1.000000000000000000e+01 1.002702236175537109e+02 2.121229171752929688e+01 3.017525672912597656e+01 8.996119499206542969e+01 8.999013900756835938e-02 6.309564113616943359e+00 5.693319797515869141e+00 0.000000000000000000e+00 4.300594329833984375e-03 3.550892591476440430e+00 2.114234259352087975e-03 8.819999999999999528e-10 2.285000000000000142e+01 1.550000000000000000e+01
3.932852888107299805e+01 1.100000000000000000e+01 1.002374172210693359e+02 2.108097076416015625e+01 3.020811080932617188e+01 8.996119499206542969e+01 9.031867980957031250e-02 6.307266235351562500e+00 5.694304466247558594e+00 0.000000000000000000e+00 3.643989562988281250e-03 3.549086809158325195e+00 1.983000664040446281e-03 8.769999999999999700e-10 2.294999999999999929e+01 1.550000000000000000e+01
4.183109879493713379e+01 1.200000000000000000e+01 1.002702236175537109e+02 2.124514579772949219e+01 3.027377128601074219e+01 8.996119499206542969e+01 8.999013900756835938e-02 6.308250904083251953e+00 5.694633007049560547e+00 0.000000000000000000e+00 3.643989562988281250e-03 3.554175853729248047e+00 2.245658601168543100e-03 8.769999999999999700e-10 2.305000000000000071e+01 1.550000000000000000e+01
4.434166479110717773e+01 1.300000000000000000e+01 1.002374172210693359e+02 2.108097076416015625e+01 3.030657768249511719e+01 8.989553451538085938e+01 9.097528457641601562e-02 6.306609630584716797e+00 5.693976402282714844e+00 0.000000000000000000e+00 3.972053527832031250e-03 3.555160760879516602e+00 1.720342726912349463e-03 8.829999999999999493e-10 2.315000000000000213e+01 1.550000000000000000e+01
4.956473064422607422e+01 1.400000000000000000e+01 1.002702236175537109e+02 2.108097076416015625e+01 3.017525672912597656e+01 8.999400138854980469e+01 8.703565597534179688e-02 6.307922840118408203e+00 5.691349506378173828e+00 0.000000000000000000e+00 2.002239227294921875e-03 3.548430204391479492e+00 4.872237972449511290e-03 8.970000000000000044e-10 2.175000000000000000e+01 1.559999999999999964e+01
