# Solenoid scan data
# r_max = 3
# point_spacing = 0.05
# x_centre = 14.75
# y_centre = 18
# wait_time = 1.5
# N_points = 2817
# t, scan_vec, V_L, V_R, V_FF, V_IO3, I_L, I_R, I_FF, I_mm, I_IO3, I_F, I_RFA, p, x_target, y_target
6.906053543090820312e+00 0.000000000000000000e+00 1.004672050476074219e+02 2.134361267089843750e+01 3.024091720581054688e+01 1.050307750701904297e+02 2.888535976409912109e+00 5.891621112823486328e+00 3.338982105255126953e+00 0.000000000000000000e+00 4.957199096679687500e-03 4.354440212249755859e+00 4.741004377137869596e-03 1.310000000000000026e-09 1.475000000000000000e+01 1.500000000000000000e+01
1.172030282020568848e+01 1.000000000000000000e+00 1.004015445709228516e+02 2.131080627441406250e+01 3.014245033264160156e+01 1.049651145935058594e+02 2.894117355346679688e+00 5.888338088989257812e+00 3.335371017456054688e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.347381591796875000e+00 5.003662314265966415e-03 1.310000000000000026e-09 1.405000000000000071e+01 1.509999999999999964e+01
1.425285673141479492e+01 2.000000000000000000e+00 1.004343986511230469e+02 2.127795219421386719e+01 3.014245033264160156e+01 1.049651145935058594e+02 2.895102500915527344e+00 5.889322757720947266e+00 3.333072662353515625e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.344754934310913086e+00 5.003662314265966415e-03 1.300000000000000060e-09 1.415000000000000036e+01 1.509999999999999964e+01
1.678542351722717285e+01 3.000000000000000000e+00 1.003687381744384766e+02 2.134361267089843750e+01 3.017525672912597656e+01 1.049651145935058594e+02 2.898056983947753906e+00 5.888009548187255859e+00 3.330446243286132812e+00 0.000000000000000000e+00 5.613803863525390625e-03 4.339830398559570312e+00 6.185718404594808817e-03 1.300000000000000060e-09 1.425000000000000000e+01 1.509999999999999964e+01
1.930202221870422363e+01 4.000000000000000000e+00 1.004343986511230469e+02 2.124514579772949219e+01 3.024091720581054688e+01 1.049651145935058594e+02 2.901340007781982422e+00 5.895560741424560547e+00 3.329789638519287109e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.351649522781372070e+00 5.266320251394063234e-03 1.300000000000000060e-09 1.434999999999999964e+01 1.509999999999999964e+01
2.183557510375976562e+01 5.000000000000000000e+00 1.003687381744384766e+02 2.127795219421386719e+01 3.037223815917968750e+01 1.049323081970214844e+02 2.901340007781982422e+00 5.885054588317871094e+00 3.331102848052978516e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.346396684646606445e+00 5.134895909577608109e-03 1.290000000000000095e-09 1.444999999999999929e+01 1.509999999999999964e+01
2.438608312606811523e+01 6.000000000000000000e+00 1.003687381744384766e+02 2.121229171752929688e+01 3.017525672912597656e+01 1.049651145935058594e+02 2.901997089385986328e+00 5.884069919586181641e+00 3.330774307250976562e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.346889019012451172e+00 5.397553846705704927e-03 1.300000000000000060e-09 1.455000000000000071e+01 1.509999999999999964e+01
2.689863038063049316e+01 7.000000000000000000e+00 1.004343986511230469e+02 2.131080627441406250e+01 3.027377128601074219e+01 1.049651145935058594e+02 2.902981758117675781e+00 5.884726524353027344e+00 3.331430912017822266e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.353619575500488281e+00 5.528978188522160053e-03 1.300000000000000060e-09 1.465000000000000036e+01 1.509999999999999964e+01
2.943323326110839844e+01 8.000000000000000000e+00 1.004015445709228516e+02 2.131080627441406250e+01 3.020811080932617188e+01 1.049651145935058594e+02 2.903966903686523438e+00 5.885054588317871094e+00 3.330774307250976562e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.348038196563720703e+00 5.528978188522160053e-03 1.300000000000000060e-09 1.475000000000000000e+01 1.509999999999999964e+01
3.195675611495971680e+01 9.000000000000000000e+00 1.004015445709228516e+02 2.117948532104492188e+01 3.033943176269531250e+01 1.049979686737060547e+02 2.903966903686523438e+00 5.883413314819335938e+00 3.329789638519287109e+00 0.000000000000000000e+00 4.300594329833984375e-03 4.345575809478759766e+00 5.266320251394063234e-03 1.300000000000000060e-09 1.484999999999999964e+01 1.509999999999999964e+01
3.448031520843505859e+01 1.000000000000000000e+01 1.003687381744384766e+02 2.127795219421386719e+01 3.010959625244140625e+01 1.049323081970214844e+02 2.906921386718750000e+00 5.883741378784179688e+00 3.325850009918212891e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.346889019012451172e+00 5.003662314265966415e-03 1.300000000000000060e-09 1.494999999999999929e+01 1.509999999999999964e+01
3.703184175491333008e+01 1.100000000000000000e+01 1.004015445709228516e+02 2.144212722778320312e+01 3.014245033264160156e+01 1.050636291503906250e+02 2.907249927520751953e+00 5.882756710052490234e+00 3.327819824218750000e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.348202228546142578e+00 5.528978188522160053e-03 1.300000000000000060e-09 1.505000000000000071e+01 1.509999999999999964e+01
3.950544381141662598e+01 1.200000000000000000e+01 1.004343986511230469e+02 2.140927314758300781e+01 3.014245033264160156e+01 1.049651145935058594e+02 2.905608177185058594e+00 5.890964508056640625e+00 3.329461097717285156e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.344590902328491211e+00 4.741004377137869596e-03 1.300000000000000060e-09 1.515000000000000036e+01 1.509999999999999964e+01
4.198601007461547852e+01 1.300000000000000000e+01 1.004672050476074219e+02 2.134361267089843750e+01 3.030657768249511719e+01 1.049979686737060547e+02 2.901997089385986328e+00 5.882100105285644531e+00 3.334057807922363281e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.344919204711914062e+00 4.609580035321414471e-03 1.290000000000000095e-09 1.525000000000000000e+01 1.509999999999999964e+01
4.449957394599914551e+01 1.400000000000000000e+01 1.004672050476074219e+02 2.134361267089843750e+01 3.020811080932617188e+01 1.049323081970214844e+02 2.904294967651367188e+00 5.880130290985107422e+00 3.341937065124511719e+00 0.000000000000000000e+00 4.957199096679687500e-03 4.344919204711914062e+00 4.609580035321414471e-03 1.300000000000000060e-09 1.534999999999999964e+01 1.509999999999999964e+01
4.701514101028442383e+01 1.500000000000000000e+01 1.003687381744384766e+02 2.124514579772949219e+01 3.024091720581054688e+01 1.049651145935058594e+02 2.906264781951904297e+00 5.883741378784179688e+00 3.332744598388671875e+00 0.000000000000000000e+00 2.002239227294921875e-03 4.345904111862182617e+00 5.003662314265966415e-03 1.310000000000000026e-09 1.544999999999999929e+01 1.509999999999999964e+01
5.242404651641845703e+01 1.600000000000000000e+01 1.004015445709228516e+02 2.140927314758300781e+01 3.017525672912597656e+01 1.048994541168212891e+02 2.910532951354980469e+00 5.881443500518798828e+00 3.325193405151367188e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.352634668350219727e+00 4.872237972449511290e-03 1.300000000000000060e-09 1.375000000000000000e+01 1.519999999999999929e+01
5.492661809921264648e+01 1.700000000000000000e+01 1.004343986511230469e+02 2.140927314758300781e+01 3.020811080932617188e+01 1.049651145935058594e+02 2.913159370422363281e+00 5.878159999847412109e+00 3.325850009918212891e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.342128515243530273e+00 4.741004377137869596e-03 1.300000000000000060e-09 1.384999999999999964e+01 1.519999999999999929e+01
5.745417928695678711e+01 1.800000000000000000e+01 1.003358840942382812e+02 2.131080627441406250e+01 3.020811080932617188e+01 1.049651145935058594e+02 2.914801120758056641e+00 5.874220371246337891e+00 3.325521469116210938e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.349679708480834961e+00 4.741004377137869596e-03 1.310000000000000026e-09 1.394999999999999929e+01 1.519999999999999929e+01
5.998773789405822754e+01 1.900000000000000000e+01 1.003358840942382812e+02 2.121229171752929688e+01 3.024091720581054688e+01 1.049323081970214844e+02 2.915457725524902344e+00 5.878816604614257812e+00 3.325521469116210938e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.344426631927490234e+00 4.872237972449511290e-03 1.310000000000000026e-09 1.405000000000000071e+01 1.519999999999999929e+01
6.251329755783081055e+01 2.000000000000000000e+01 1.004343986511230469e+02 2.121229171752929688e+01 3.027377128601074219e+01 1.049651145935058594e+02 2.915457725524902344e+00 5.883084774017333984e+00 3.324864864349365234e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.341307640075683594e+00 5.528978188522160053e-03 1.310000000000000026e-09 1.415000000000000036e+01 1.519999999999999929e+01
6.505283045768737793e+01 2.100000000000000000e+01 1.004015445709228516e+02 2.127795219421386719e+01 3.010959625244140625e+01 1.050307750701904297e+02 2.909548282623291016e+00 5.883741378784179688e+00 3.325850009918212891e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.339009523391723633e+00 5.923060467466711998e-03 1.319999999999999991e-09 1.425000000000000000e+01 1.519999999999999929e+01
6.757339119911193848e+01 2.200000000000000000e+01 1.003030776977539062e+02 2.134361267089843750e+01 3.014245033264160156e+01 1.050307750701904297e+02 2.912174701690673828e+00 5.880458354949951172e+00 3.324536323547363281e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.347709894180297852e+00 5.660211783833801746e-03 1.319999999999999991e-09 1.434999999999999964e+01 1.519999999999999929e+01
7.008796930313110352e+01 2.300000000000000000e+01 1.003358840942382812e+02 2.127795219421386719e+01 3.020811080932617188e+01 1.049323081970214844e+02 2.912174701690673828e+00 5.880458354949951172e+00 3.322566509246826172e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.355096817016601562e+00 5.791636125650256872e-03 1.319999999999999991e-09 1.444999999999999929e+01 1.519999999999999929e+01
7.262455749511718750e+01 2.400000000000000000e+01 1.004015445709228516e+02 2.121229171752929688e+01 3.027377128601074219e+01 1.048994541168212891e+02 2.911846160888671875e+00 5.878816604614257812e+00 3.322895050048828125e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.350992918014526367e+00 5.397553846705704927e-03 1.319999999999999991e-09 1.455000000000000071e+01 1.519999999999999929e+01
7.510109019279479980e+01 2.500000000000000000e+01 1.004343986511230469e+02 2.127795219421386719e+01 3.020811080932617188e+01 1.049979686737060547e+02 2.911846160888671875e+00 5.881771564483642578e+00 3.326178073883056641e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.346889019012451172e+00 5.791636125650256872e-03 1.329999999999999957e-09 1.465000000000000036e+01 1.519999999999999929e+01
7.757872581481933594e+01 2.600000000000000000e+01 1.004672050476074219e+02 2.140927314758300781e+01 3.024091720581054688e+01 1.048994541168212891e+02 2.910861492156982422e+00 5.885383129119873047e+00 3.326178073883056641e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.346232414245605469e+00 5.791636125650256872e-03 1.350000000000000094e-09 1.475000000000000000e+01 1.519999999999999929e+01
8.009223747253417969e+01 2.700000000000000000e+01 1.004015445709228516e+02 2.144212722778320312e+01 3.017525672912597656e+01 1.049979686737060547e+02 2.912831306457519531e+00 5.877503395080566406e+00 3.326178073883056641e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.349023103713989258e+00 6.316951999906450510e-03 1.329999999999999957e-09 1.484999999999999964e+01 1.519999999999999929e+01
8.256583905220031738e+01 2.800000000000000000e+01 1.004015445709228516e+02 2.131080627441406250e+01 3.027377128601074219e+01 1.049651145935058594e+02 2.911189556121826172e+00 5.877175331115722656e+00 3.326834678649902344e+00 0.000000000000000000e+00 4.957199096679687500e-03 4.340158700942993164e+00 5.791636125650256872e-03 1.339999999999999922e-09 1.494999999999999929e+01 1.519999999999999929e+01
8.504642271995544434e+01 2.900000000000000000e+01 1.003687381744384766e+02 2.131080627441406250e+01 3.030657768249511719e+01 1.049651145935058594e+02 2.911518096923828125e+00 5.880786895751953125e+00 3.327819824218750000e+00 9.999999999999999547e-07 3.315448760986328125e-03 4.344590902328491211e+00 5.266320251394063234e-03 1.329999999999999957e-09 1.505000000000000071e+01 1.519999999999999929e+01
8.757596230506896973e+01 3.000000000000000000e+01 1.004343986511230469e+02 2.117948532104492188e+01 3.010959625244140625e+01 1.049979686737060547e+02 2.927277088165283203e+00 5.864042758941650391e+00 3.325850009918212891e+00 9.999999999999999547e-07 2.330780029296875000e-03 4.347217321395874023e+00 5.923060467466711998e-03 1.339999999999999922e-09 1.515000000000000036e+01 1.519999999999999929e+01
9.010153365135192871e+01 3.100000000000000000e+01 1.004015445709228516e+02 2.124514579772949219e+01 3.017525672912597656e+01 1.049651145935058594e+02 2.925307273864746094e+00 5.863714218139648438e+00 3.326834678649902344e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.347545623779296875e+00 5.528978188522160053e-03 1.319999999999999991e-09 1.525000000000000000e+01 1.519999999999999929e+01
9.262708616256713867e+01 3.200000000000000000e+01 1.003687381744384766e+02 2.137646675109863281e+01 3.004393577575683594e+01 1.049651145935058594e+02 2.924322128295898438e+00 5.863057613372802734e+00 3.329133033752441406e+00 0.000000000000000000e+00 3.643989562988281250e-03 4.347381591796875000e+00 5.134895909577608109e-03 1.310000000000000026e-09 1.534999999999999964e+01 1.519999999999999929e+01
9.515563178062438965e+01 3.300000000000000000e+01 1.004015445709228516e+02 2.127795219421386719e+01 3.014245033264160156e+01 1.049651145935058594e+02 2.925307273864746094e+00 5.864042758941650391e+00 3.326178073883056641e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.348366498947143555e+00 4.872237972449511290e-03 1.310000000000000026e-09 1.544999999999999929e+01 1.519999999999999929e+01
9.762823295593261719e+01 3.400000000000000000e+01 1.004672050476074219e+02 2.134361267089843750e+01 3.027377128601074219e+01 1.050307750701904297e+02 2.930888652801513672e+00 5.862401008605957031e+00 3.333401203155517578e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.348530530929565430e+00 5.923060467466711998e-03 1.319999999999999991e-09 1.555000000000000071e+01 1.519999999999999929e+01
1.001198456287384033e+02 3.500000000000000000e+01 1.004343986511230469e+02 2.121229171752929688e+01 3.027377128601074219e+01 1.049979686737060547e+02 2.929575443267822266e+00 5.863714218139648438e+00 3.326506614685058594e+00 9.999999999999999547e-07 2.987384796142578125e-03 4.359364986419677734e+00 5.134895909577608109e-03 1.319999999999999991e-09 1.565000000000000036e+01 1.519999999999999929e+01
1.026413547992706299e+02 3.600000000000000000e+01 1.003030776977539062e+02 2.121229171752929688e+01 3.020811080932617188e+01 1.049323081970214844e+02 2.926291942596435547e+00 5.860759735107421875e+00 3.327491283416748047e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.346560716629028320e+00 6.054294062778353691e-03 1.319999999999999991e-09 1.575000000000000000e+01 1.519999999999999929e+01
1.085209953784942627e+02 3.700000000000000000e+01 1.003687381744384766e+02 2.121229171752929688e+01 3.020811080932617188e+01 1.050307750701904297e+02 2.931873321533203125e+00 5.860431194305419922e+00 3.325193405151367188e+00 9.999999999999999547e-07 2.002239227294921875e-03 4.334413051605224609e+00 4.084264161065220833e-03 1.310000000000000026e-09 1.344999999999999929e+01 1.530000000000000071e+01
1.110535995960235596e+02 3.800000000000000000e+01 1.003358840942382812e+02 2.121229171752929688e+01 3.014245033264160156e+01 1.049323081970214844e+02 2.930888652801513672e+00 5.859117984771728516e+00 3.326834678649902344e+00 0.000000000000000000e+00 2.658843994140625000e-03 4.345575809478759766e+00 4.478346440009772778e-03 1.310000000000000026e-09 1.355000000000000071e+01 1.530000000000000071e+01
1.135741600990295410e+02 3.900000000000000000e+01 1.004343986511230469e+02 2.140927314758300781e+01 3.014245033264160156e+01 1.049651145935058594e+02 2.933843135833740234e+00 5.862401008605957031e+00 3.325193405151367188e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.350828886032104492e+00 4.478346440009772778e-03 1.319999999999999991e-09 1.365000000000000036e+01 1.530000000000000071e+01
1.161126575469970703e+02 4.000000000000000000e+01 1.004343986511230469e+02 2.124514579772949219e+01 3.017525672912597656e+01 1.049651145935058594e+02 2.934828281402587891e+00 5.858132839202880859e+00 3.323879718780517578e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.349187374114990234e+00 4.478346440009772778e-03 1.329999999999999957e-09 1.375000000000000000e+01 1.530000000000000071e+01
1.186242225170135498e+02 4.100000000000000000e+01 1.003030776977539062e+02 2.137646675109863281e+01 3.024091720581054688e+01 1.050636291503906250e+02 2.934828281402587891e+00 5.858789920806884766e+00 3.321581840515136719e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.346724987030029297e+00 5.134895909577608109e-03 1.329999999999999957e-09 1.384999999999999964e+01 1.530000000000000071e+01
1.211058192253112793e+02 4.200000000000000000e+01 1.003687381744384766e+02 2.137646675109863281e+01 3.024091720581054688e+01 1.049979686737060547e+02 2.935484886169433594e+00 5.860103130340576172e+00 3.321909904479980469e+00 0.000000000000000000e+00 2.987384796142578125e-03 4.339502096176147461e+00 5.528978188522160053e-03 1.319999999999999991e-09 1.394999999999999929e+01 1.530000000000000071e+01
1.235803909301757812e+02 4.300000000000000000e+01 1.004343986511230469e+02 2.127795219421386719e+01 3.014245033264160156e+01 1.049979686737060547e+02 2.936141490936279297e+00 5.854193210601806641e+00 3.322566509246826172e+00 9.999999999999999547e-07 3.972053527832031250e-03 4.349351406097412109e+00 6.185718404594808817e-03 1.329999999999999957e-09 1.405000000000000071e+01 1.530000000000000071e+01
1.260939543247222900e+02 4.400000000000000000e+01 1.003358840942382812e+02 2.137646675109863281e+01 3.020811080932617188e+01 1.049651145935058594e+02 2.932529926300048828e+00 5.858132839202880859e+00 3.320596694946289062e+00 9.999999999999999547e-07 3.643989562988281250e-03 4.345904111862182617e+00 5.660211783833801746e-03 1.319999999999999991e-09 1.415000000000000036e+01 1.530000000000000071e+01
1.286185121536254883e+02 4.500000000000000000e+01 1.004343986511230469e+02 2.144212722778320312e+01 3.024091720581054688e+01 1.050307750701904297e+02 2.937783241271972656e+00 5.854849815368652344e+00 3.319940090179443359e+00 9.999999999999999547e-07 3.972053527832031250e-03 4.348202228546142578e+00 5.923060467466711998e-03 1.319999999999999991e-09 1.425000000000000000e+01 1.530000000000000071e+01
1.311061396598815918e+02 4.600000000000000000e+01 1.003687381744384766e+02 2.134361267089843750e+01 3.030657768249511719e+01 1.049651145935058594e+02 2.939424514770507812e+00 5.854521751403808594e+00 3.323223114013671875e+00 9.999999999999999547e-07 2.658843994140625000e-03 4.344919204711914062e+00 5.923060467466711998e-03 1.310000000000000026e-09 1.434999999999999964e+01 1.530000000000000071e+01
1.335936698913574219e+02 4.700000000000000000e+01 1.004015445709228516e+02 2.127795219421386719e+01 3.020811080932617188e+01 1.049651145935058594e+02 2.940081119537353516e+00 5.855834960937500000e+00 3.319283485412597656e+00 0.000000000000000000e+00 3.315448760986328125e-03 4.347217321395874023e+00 6.579609937034547329e-03 1.319999999999999991e-09 1.444999999999999929e+01 1.530000000000000071e+01
